real_timestamp,real_datetime,simulation_time_s,relative_real_time_s
1762507886.2155051,2025-11-07 10:31:26.215505,0.0,1.0013985633850098
1762507886.2159185,2025-11-07 10:31:26.215919,1.0,1.0018119812011719
1762507886.314246,2025-11-07 10:31:26.314246,1.019,1.1001393795013428
1762507886.31915,2025-11-07 10:31:26.319150,1.019,1.1050434112548828
1762507886.3321333,2025-11-07 10:31:26.332133,1.019,1.1180267333984375
1762507886.3441226,2025-11-07 10:31:26.344123,1.019,1.1300160884857178
1762507886.3448236,2025-11-07 10:31:26.344824,2.0,1.1307170391082764
1762507887.3828206,2025-11-07 10:31:27.382821,2.019,2.1687140464782715
1762507887.3834515,2025-11-07 10:31:27.383451,3.0,2.169344902038574
1762507888.4214363,2025-11-07 10:31:28.421436,3.019,3.207329750061035
1762507888.4220479,2025-11-07 10:31:28.422048,4.0,3.2079412937164307
1762507889.4642706,2025-11-07 10:31:29.464271,4.019,4.250164031982422
1762507889.4649162,2025-11-07 10:31:29.464916,5.0,4.250809669494629
1762507890.5933814,2025-11-07 10:31:30.593381,5.019,5.379274845123291
1762507890.594118,2025-11-07 10:31:30.594118,6.0,5.380011558532715
1762507891.6439724,2025-11-07 10:31:31.643972,6.019,6.429865837097168
1762507891.6446147,2025-11-07 10:31:31.644615,7.0,6.430508136749268
1762507892.6831908,2025-11-07 10:31:32.683191,7.019,7.4690842628479
1762507892.683915,2025-11-07 10:31:32.683915,8.0,7.469808340072632
1762507893.7241318,2025-11-07 10:31:33.724132,8.019,8.510025262832642
1762507893.7250235,2025-11-07 10:31:33.725024,9.0,8.510916948318481
1762507894.7740343,2025-11-07 10:31:34.774034,9.019,9.559927701950073
1762507894.7746687,2025-11-07 10:31:34.774669,10.0,9.560562133789062
1762507895.8142643,2025-11-07 10:31:35.814264,10.019,10.600157737731934
1762507895.815184,2025-11-07 10:31:35.815184,11.0,10.601077556610107
1762507896.8548844,2025-11-07 10:31:36.854884,11.019,11.640777826309204
1762507896.8556304,2025-11-07 10:31:36.855630,12.0,11.641523838043213
1762507897.9147525,2025-11-07 10:31:37.914752,12.019,12.700645923614502
1762507897.9153972,2025-11-07 10:31:37.915397,13.0,12.701290607452393
1762507898.9644449,2025-11-07 10:31:38.964445,13.019,13.750338315963745
1762507898.9652226,2025-11-07 10:31:38.965223,14.0,13.751116037368774
1762507899.0531776,2025-11-07 10:31:39.053178,14.019,13.839071035385132
1762507899.0685008,2025-11-07 10:31:39.068501,14.019,13.85439419746399
1762507899.0717459,2025-11-07 10:31:39.071746,14.019,13.85763931274414
1762507899.0835564,2025-11-07 10:31:39.083556,14.019,13.869449853897095
1762507899.0838532,2025-11-07 10:31:39.083853,15.0,13.869746685028076
1762507900.121835,2025-11-07 10:31:40.121835,15.019,14.907728433609009
1762507900.122528,2025-11-07 10:31:40.122528,16.0,14.908421516418457
