msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1053.0,53.0,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1059.0,59.0,,,53.0,4,,,0,53.0,3,3,5,4
msg_2,node4,node2,315,1000,1070.0,70.0,,,56.0,4,,,0,56.0,2,2,5,4
msg_3,node4,node3,315,1000,1081.0,81.0,,,56.0,4,,,0,56.0,2,2,5,4
msg_4,node4,node0,315,2000,2053.0,53.0,,,65.75,4,53.0,,0,65.75,4,4,5,4
msg_5,node4,node1,315,2000,2059.0,59.0,,,63.2,4,59.0,,0,63.2,3,3,5,4
msg_6,node4,node2,315,2000,2070.0,70.0,,,63.2,4,70.0,,0,63.2,3,3,5,4
msg_7,node4,node3,315,2000,2081.0,81.0,,,63.2,4,81.0,,0,63.2,3,3,5,4
msg_8,node4,node0,315,3000,3052.0,52.0,,,65.75,4,53.0,,0,65.75,4,4,5,4
msg_9,node4,node1,315,3000,3058.0,58.0,,,64.22222222222223,4,59.0,,0,64.22222222222223,3,3,5,4
msg_10,node4,node2,316,3000,3069.0,69.0,,,63.6,4,70.0,,0,63.6,2,2,5,4
msg_11,node4,node3,316,3000,3080.0,80.0,,,63.6,4,81.0,,0,63.6,2,2,5,4
msg_12,node4,node0,316,4000,4053.0,53.0,,,65.41666666666667,4,52.666666666666664,,0,65.41666666666667,4,4,5,4
msg_13,node4,node1,316,4000,4059.0,59.0,,,64.46153846153847,4,58.666666666666664,,0,64.46153846153847,3,3,5,4
msg_14,node4,node2,316,4000,4070.0,70.0,,,64.46153846153847,4,69.66666666666667,,0,64.46153846153847,3,3,5,4
msg_15,node4,node3,316,4000,4081.0,81.0,,,64.46153846153847,4,80.66666666666667,,0,64.46153846153847,3,3,5,4
msg_16,node4,node0,316,5000,5052.0,52.0,,,65.5,4,52.75,,0,65.5,4,4,5,4
msg_17,node4,node1,316,5000,5058.0,58.0,,,64.70588235294117,4,58.75,,0,64.70588235294117,3,3,5,4
msg_18,node4,node2,316,5000,5069.0,69.0,,,64.70588235294117,4,69.75,,0,64.70588235294117,3,3,5,4
msg_19,node4,node3,316,5000,5080.0,80.0,,,64.70588235294117,4,80.75,,0,64.70588235294117,3,3,5,4
msg_20,node4,node0,316,6000,6052.0,52.0,,,65.35,4,52.6,,0,65.35,4,4,5,4
msg_21,node4,node1,316,6000,6058.0,58.0,,,64.71428571428571,4,58.6,,0,64.71428571428571,3,3,5,4
msg_22,node4,node2,316,6000,6069.0,69.0,,,64.4090909090909,4,69.6,,0,64.4090909090909,2,2,5,4
msg_23,node4,node3,316,6000,6080.0,80.0,,,64.4090909090909,4,80.6,,0,64.4090909090909,2,2,5,4
msg_24,node4,node0,316,7000,7053.0,53.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_25,node4,node1,316,7000,7059.0,59.0,,,64.76,4,58.5,,0,64.76,3,3,5,4
msg_26,node4,node2,316,7000,7070.0,70.0,,,64.76,4,69.5,,0,64.76,3,3,5,4
msg_27,node4,node3,316,7000,7081.0,81.0,,,64.76,4,80.5,,0,64.76,3,3,5,4
msg_28,node4,node0,316,8000,8052.0,52.0,,,65.32142857142857,4,52.57142857142857,,0,65.32142857142857,4,4,5,4
msg_29,node4,node1,316,8000,8058.0,58.0,,,64.86206896551724,4,58.57142857142857,,0,64.86206896551724,3,3,5,4
msg_30,node4,node2,316,8000,8069.0,69.0,,,64.63333333333334,4,69.57142857142857,,0,64.63333333333334,2,2,5,4
msg_31,node4,node3,316,8000,8080.0,80.0,,,64.63333333333334,4,80.57142857142857,,0,64.63333333333334,2,2,5,4
msg_32,node4,node0,316,9000,9053.0,53.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_33,node4,node1,316,9000,9059.0,59.0,,,64.87878787878788,4,58.5,,0,64.87878787878788,3,3,5,4
msg_34,node4,node2,316,9000,9070.0,70.0,,,64.87878787878788,4,69.5,,0,64.87878787878788,3,3,5,4
msg_35,node4,node3,316,9000,9081.0,81.0,,,64.87878787878788,4,80.5,,0,64.87878787878788,3,3,5,4
msg_36,node4,node0,316,10000,10052.0,52.0,,,65.30555555555556,4,52.55555555555556,,0,65.30555555555556,4,4,5,4
msg_37,node4,node1,316,10000,10058.0,58.0,,,64.94594594594595,4,58.55555555555556,,0,64.94594594594595,3,3,5,4
msg_38,node4,node2,316,10000,10069.0,69.0,,,64.76315789473684,4,69.55555555555556,,0,64.76315789473684,2,2,5,4
msg_39,node4,node3,316,10000,10080.0,80.0,,,64.76315789473684,4,80.55555555555556,,0,64.76315789473684,2,2,5,4
msg_40,node4,node0,316,11000,11053.0,53.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_41,node4,node1,316,11000,11059.0,59.0,,,64.95121951219512,4,58.5,,0,64.95121951219512,3,3,5,4
msg_42,node4,node2,316,11000,11070.0,70.0,,,64.95121951219512,4,69.5,,0,64.95121951219512,3,3,5,4
msg_43,node4,node3,316,11000,11081.0,81.0,,,64.95121951219512,4,80.5,,0,64.95121951219512,3,3,5,4
msg_44,node4,node0,316,12000,12052.0,52.0,,,65.29545454545455,4,52.54545454545455,,0,65.29545454545455,4,4,5,4
msg_45,node4,node1,316,12000,12058.0,58.0,,,65.0,4,58.54545454545455,,0,65.0,3,3,5,4
msg_46,node4,node2,316,12000,12069.0,69.0,,,65.0,4,69.54545454545455,,0,65.0,3,3,5,4
msg_47,node4,node3,316,12000,12080.0,80.0,,,65.0,4,80.54545454545455,,0,65.0,3,3,5,4
msg_48,node4,node0,316,13000,13052.0,52.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_49,node4,node1,316,13000,13058.0,58.0,,,64.9795918367347,4,58.5,,0,64.9795918367347,3,3,5,4
msg_50,node4,node2,316,13000,13069.0,69.0,,,64.9795918367347,4,69.5,,0,64.9795918367347,3,3,5,4
msg_51,node4,node3,316,13000,13080.0,80.0,,,64.92156862745098,4,80.5,,0,64.92156862745098,1,1,5,4
msg_52,node4,node0,316,14000,14053.0,53.0,,,65.21153846153847,4,52.46153846153846,,0,65.21153846153847,4,4,5,4
msg_53,node4,node1,316,14000,14059.0,59.0,,,64.98113207547169,4,58.46153846153846,,0,64.98113207547169,3,3,5,4
msg_54,node4,node2,316,14000,14070.0,70.0,,,64.98113207547169,4,69.46153846153847,,0,64.98113207547169,3,3,5,4
msg_55,node4,node3,316,14000,14081.0,81.0,,,64.98113207547169,4,80.46153846153847,,0,64.98113207547169,3,3,5,4
msg_56,node4,node0,316,15000,15052.0,52.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_57,node4,node1,316,15000,15058.0,58.0,,,65.01754385964912,4,58.5,,0,65.01754385964912,3,3,5,4
msg_58,node4,node2,316,15000,15069.0,69.0,,,64.89655172413794,4,69.5,,0,64.89655172413794,2,2,5,4
msg_59,node4,node3,316,15000,15080.0,80.0,,,64.89655172413794,4,80.5,,0,64.89655172413794,2,2,5,4
msg_60,node4,node0,316,16000,16053.0,53.0,,,65.21666666666667,4,52.46666666666667,,0,65.21666666666667,4,4,5,4
msg_61,node4,node1,316,16000,16059.0,59.0,,,65.01639344262296,4,58.46666666666667,,0,65.01639344262296,3,3,5,4
msg_62,node4,node2,316,16000,16070.0,70.0,,,65.01639344262296,4,69.46666666666667,,0,65.01639344262296,3,3,5,4
msg_63,node4,node3,316,16000,16081.0,81.0,,,65.01639344262296,4,80.46666666666667,,0,65.01639344262296,3,3,5,4
msg_64,node4,node0,316,17000,17052.0,52.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_65,node4,node1,316,17000,17058.0,58.0,,,65.04615384615384,4,58.5,,0,65.04615384615384,3,3,5,4
msg_66,node4,node2,316,17000,17069.0,69.0,,,64.93939393939394,4,69.5,,0,64.93939393939394,2,2,5,4
msg_67,node4,node3,316,17000,17080.0,80.0,,,64.93939393939394,4,80.5,,0,64.93939393939394,2,2,5,4
msg_68,node4,node0,316,18000,18053.0,53.0,,,65.22058823529412,4,52.470588235294116,,0,65.22058823529412,4,4,5,4
msg_69,node4,node1,316,18000,18059.0,59.0,,,65.04347826086956,4,58.470588235294116,,0,65.04347826086956,3,3,5,4
msg_70,node4,node2,316,18000,18070.0,70.0,,,65.04347826086956,4,69.47058823529412,,0,65.04347826086956,3,3,5,4
msg_71,node4,node3,316,18000,18081.0,81.0,,,65.04347826086956,4,80.47058823529412,,0,65.04347826086956,3,3,5,4
msg_72,node4,node0,316,19000,19052.0,52.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_73,node4,node1,316,19000,19058.0,58.0,,,65.06849315068493,4,58.5,,0,65.06849315068493,3,3,5,4
msg_74,node4,node2,316,19000,19069.0,69.0,,,64.97297297297297,4,69.5,,0,64.97297297297297,2,2,5,4
msg_75,node4,node3,316,19000,19080.0,80.0,60.0,,64.97297297297297,4,80.5,,0,64.97297297297297,2,2,5,4
msg_76,node4,node0,316,20000,20053.0,53.0,53.0,,65.22368421052632,4,52.473684210526315,,0,65.22368421052632,4,4,5,4
msg_77,node4,node1,316,20000,20059.0,59.0,56.0,,65.06493506493507,4,58.473684210526315,,0,65.06493506493507,3,3,5,4
msg_78,node4,node2,316,20000,20070.0,70.0,56.0,,65.06493506493507,4,69.47368421052632,,0,65.06493506493507,3,3,5,4
msg_79,node4,node3,316,20000,20081.0,81.0,54.0,,65.0506329113924,4,80.47368421052632,,0,65.0506329113924,1,1,5,4
msg_80,node4,node0,316,21000,21053.0,53.0,52.0,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_81,node4,node1,316,21000,21059.0,59.0,52.0,,65.25,4,58.5,,0,65.25,4,4,5,4
msg_82,node4,node2,316,21000,21070.0,70.0,65.0,,65.02439024390245,4,69.5,,0,65.02439024390245,2,2,5,4
msg_83,node4,node3,316,21000,21081.0,81.0,65.0,,65.02439024390245,4,80.5,,0,65.02439024390245,2,2,5,4
msg_84,node4,node0,316,22000,22053.0,53.0,52.0,,65.27380952380952,4,52.523809523809526,,0,65.27380952380952,4,4,5,4
msg_85,node4,node1,316,22000,22059.0,59.0,56.0,,65.12941176470588,4,58.523809523809526,,0,65.12941176470588,3,3,5,4
msg_86,node4,node2,316,22000,22070.0,70.0,56.0,,65.12941176470588,4,69.52380952380952,,0,65.12941176470588,3,3,5,4
msg_87,node4,node3,316,22000,22081.0,81.0,56.0,,65.12941176470588,4,80.52380952380952,,0,65.12941176470588,3,3,5,4
msg_88,node4,node0,316,23000,23052.0,52.0,52.0,,65.29545454545455,4,52.54545454545455,,0,65.29545454545455,4,4,5,4
msg_89,node4,node1,316,23000,23058.0,58.0,53.0,,65.14606741573034,4,58.54545454545455,,0,65.14606741573034,3,3,5,4
msg_90,node4,node2,316,23000,23069.0,69.0,54.0,,65.06666666666666,4,69.54545454545455,,0,65.06666666666666,2,2,5,4
msg_91,node4,node3,316,23000,23080.0,80.0,54.0,,65.06666666666666,4,80.54545454545455,,0,65.06666666666666,2,2,5,4
msg_92,node4,node0,316,24000,24053.0,53.0,52.0,,65.27173913043478,4,52.52173913043478,,0,65.27173913043478,4,4,5,4
msg_93,node4,node1,316,24000,24059.0,59.0,56.0,,65.13978494623656,4,58.52173913043478,,0,65.13978494623656,3,3,5,4
msg_94,node4,node2,316,24000,24070.0,70.0,56.0,,65.13978494623656,4,69.52173913043478,,0,65.13978494623656,3,3,5,4
msg_95,node4,node3,316,24000,24081.0,81.0,56.0,,65.13978494623656,4,80.52173913043478,,0,65.13978494623656,3,3,5,4
msg_96,node4,node0,316,25000,25052.0,52.0,52.0,,65.29166666666667,4,52.541666666666664,,0,65.29166666666667,4,4,5,4
msg_97,node4,node1,316,25000,25058.0,58.0,53.0,,65.15463917525773,4,58.541666666666664,,0,65.15463917525773,3,3,5,4
msg_98,node4,node2,316,25000,25069.0,69.0,53.0,,65.08163265306122,4,69.54166666666667,,0,65.08163265306122,2,2,5,4
msg_99,node4,node3,316,25000,25080.0,80.0,53.0,,65.08163265306122,4,80.54166666666667,,0,65.08163265306122,2,2,5,4
msg_100,node4,node0,317,26000,26053.0,53.0,52.0,,65.27,4,52.52,,0,65.27,4,4,5,4
msg_101,node4,node1,317,26000,26059.0,59.0,53.0,,65.14851485148515,4,58.52,,0,65.14851485148515,3,3,5,4
msg_102,node4,node2,317,26000,26070.0,70.0,53.0,,65.14851485148515,4,69.52,,0,65.14851485148515,3,3,5,4
msg_103,node4,node3,317,26000,26081.0,81.0,53.0,,65.14851485148515,4,80.52,,0,65.14851485148515,3,3,5,4
msg_104,node4,node0,317,27000,27052.0,52.0,52.0,,65.28846153846153,4,52.53846153846154,,0,65.28846153846153,4,4,5,4
msg_105,node4,node1,317,27000,27058.0,58.0,53.0,,65.16190476190476,4,58.53846153846154,,0,65.16190476190476,3,3,5,4
msg_106,node4,node2,317,27000,27069.0,69.0,52.0,,65.09433962264151,4,69.53846153846153,,0,65.09433962264151,2,2,5,4
msg_107,node4,node3,317,27000,27080.0,80.0,52.0,,65.09433962264151,4,80.53846153846153,,0,65.09433962264151,2,2,5,4
msg_108,node4,node0,317,28000,28053.0,53.0,52.0,,65.26851851851852,4,52.51851851851852,,0,65.26851851851852,4,4,5,4
msg_109,node4,node1,317,28000,28059.0,59.0,53.0,,65.1559633027523,4,58.51851851851852,,0,65.1559633027523,3,3,5,4
msg_110,node4,node2,317,28000,28070.0,70.0,53.0,,65.1559633027523,4,69.51851851851852,,0,65.1559633027523,3,3,5,4
msg_111,node4,node3,317,28000,28081.0,81.0,53.0,,65.1559633027523,4,80.51851851851852,,0,65.1559633027523,3,3,5,4
msg_112,node4,node0,317,29000,29052.0,52.0,52.0,,65.28571428571429,4,52.535714285714285,,0,65.28571428571429,4,4,5,4
msg_113,node4,node1,317,29000,29058.0,58.0,53.0,,65.16814159292035,4,58.535714285714285,,0,65.16814159292035,3,3,5,4
msg_114,node4,node2,317,29000,29075.0,75.0,52.0,,65.10526315789474,4,69.53571428571429,,0,65.10526315789474,2,2,5,4
msg_115,node4,node3,317,29000,29080.0,80.0,52.0,,65.10526315789474,4,80.53571428571429,,0,65.10526315789474,2,2,5,4
msg_116,node4,node0,317,30000,30053.0,53.0,52.0,,65.31896551724138,4,52.51724137931034,,0,65.31896551724138,4,4,5,4
msg_117,node4,node1,317,30000,30059.0,59.0,53.0,,65.21367521367522,4,58.51724137931034,,0,65.21367521367522,3,3,5,4
msg_118,node4,node2,317,30000,30070.0,70.0,53.0,,65.21367521367522,4,69.72413793103448,,0,65.21367521367522,3,3,5,4
msg_119,node4,node3,317,30000,30081.0,81.0,53.0,,65.21367521367522,4,80.51724137931035,,0,65.21367521367522,3,3,5,4
msg_120,node4,node0,317,31000,31052.0,52.0,52.0,,65.33333333333333,4,52.53333333333333,,0,65.33333333333333,4,4,5,4
msg_121,node4,node1,317,31000,31058.0,58.0,53.0,,65.22314049586777,4,58.53333333333333,,0,65.22314049586777,3,3,5,4
msg_122,node4,node2,317,31000,31069.0,69.0,50.0,,65.1639344262295,4,69.73333333333333,,0,65.1639344262295,2,2,5,4
msg_123,node4,node3,317,31000,31080.0,80.0,50.0,,65.1639344262295,4,80.53333333333333,,0,65.1639344262295,2,2,5,4
msg_124,node4,node0,317,32000,32052.0,52.0,52.0,,65.31451612903226,4,52.516129032258064,,0,65.31451612903226,4,4,5,4
msg_125,node4,node1,317,32000,32058.0,58.0,53.0,,65.208,4,58.516129032258064,,0,65.208,3,3,5,4
msg_126,node4,node2,317,32000,32070.0,70.0,53.0,,65.208,4,69.70967741935483,,0,65.208,3,3,5,4
msg_127,node4,node3,317,32000,32081.0,81.0,53.0,,65.208,4,80.51612903225806,,0,65.208,3,3,5,4
msg_128,node4,node0,317,33000,33052.0,52.0,52.0,,65.3125,4,52.5,,0,65.3125,4,4,5,4
msg_129,node4,node1,317,33000,33058.0,58.0,52.0,,65.20930232558139,4,58.5,,0,65.20930232558139,3,3,5,4
msg_130,node4,node2,317,33000,33069.0,69.0,50.0,,65.15384615384616,4,69.71875,,0,65.15384615384616,2,2,5,4
msg_131,node4,node3,317,33000,33080.0,80.0,50.0,,65.15384615384616,4,80.53125,,0,65.15384615384616,2,2,5,4
msg_132,node4,node0,317,34000,34053.0,53.0,52.0,,65.29545454545455,4,52.484848484848484,,0,65.29545454545455,4,4,5,4
msg_133,node4,node1,317,34000,34059.0,59.0,53.0,,65.203007518797,4,58.484848484848484,,0,65.203007518797,3,3,5,4
msg_134,node4,node2,317,34000,34070.0,70.0,53.0,,65.203007518797,4,69.6969696969697,,0,65.203007518797,3,3,5,4
msg_135,node4,node3,317,34000,34081.0,81.0,53.0,,65.203007518797,4,80.51515151515152,,0,65.203007518797,3,3,5,4
msg_136,node4,node0,317,35000,35052.0,52.0,52.0,,65.30882352941177,4,52.5,,0,65.30882352941177,4,4,5,4
msg_137,node4,node1,317,35000,35058.0,58.0,52.0,,65.21167883211679,4,58.5,,0,65.21167883211679,3,3,5,4
msg_138,node4,node2,317,35000,35069.0,69.0,50.0,,65.15942028985508,4,69.70588235294117,,0,65.15942028985508,2,2,5,4
msg_139,node4,node3,317,35000,35080.0,80.0,50.0,,65.15942028985508,4,80.52941176470588,,0,65.15942028985508,2,2,5,4
msg_140,node4,node0,317,36000,36053.0,53.0,52.0,,65.29285714285714,4,52.48571428571429,,0,65.29285714285714,4,4,5,4
msg_141,node4,node1,317,36000,36059.0,59.0,53.0,,65.20567375886525,4,58.48571428571429,,0,65.20567375886525,3,3,5,4
msg_142,node4,node2,317,36000,36070.0,70.0,53.0,,65.20567375886525,4,69.68571428571428,,0,65.20567375886525,3,3,5,4
msg_143,node4,node3,317,36000,36081.0,81.0,53.0,,65.20567375886525,4,80.51428571428572,,0,65.20567375886525,3,3,5,4
msg_144,node4,node0,317,37000,37053.0,53.0,52.0,,65.30555555555556,4,52.5,,0,65.30555555555556,4,4,5,4
msg_145,node4,node1,317,37000,37059.0,59.0,52.0,,65.30555555555556,4,58.5,,0,65.30555555555556,4,4,5,4
msg_146,node4,node2,317,37000,37070.0,70.0,50.0,,65.17808219178082,4,69.69444444444444,,0,65.17808219178082,2,2,5,4
msg_147,node4,node3,317,37000,37081.0,81.0,50.0,,65.17808219178082,4,80.52777777777777,,0,65.17808219178082,2,2,5,4
msg_148,node4,node0,317,38000,38053.0,53.0,52.0,,65.31756756756756,4,52.513513513513516,,0,65.31756756756756,4,4,5,4
msg_149,node4,node1,317,38000,38059.0,59.0,52.0,,65.23489932885906,4,58.513513513513516,,0,65.23489932885906,3,3,5,4
msg_150,node4,node2,317,38000,38070.0,70.0,52.0,,65.23489932885906,4,69.70270270270271,,0,65.23489932885906,3,3,5,4
msg_151,node4,node3,317,38000,38081.0,81.0,52.0,,65.23489932885906,4,80.54054054054055,,0,65.23489932885906,3,3,5,4
msg_152,node4,node0,317,39000,39052.0,52.0,52.0,,65.32894736842105,4,52.526315789473685,,0,65.32894736842105,4,4,5,4
msg_153,node4,node1,317,39000,39058.0,58.0,61.0,,65.24183006535948,4,58.526315789473685,,0,65.24183006535948,3,3,5,4
msg_154,node4,node2,317,39000,39069.0,69.0,61.0,,65.1948051948052,4,69.71052631578948,,0,65.1948051948052,2,2,5,4
msg_155,node4,node3,317,39000,39080.0,80.0,61.0,,65.1948051948052,4,80.55263157894737,,0,65.1948051948052,2,2,5,4
msg_156,node4,node0,317,40000,40053.0,53.0,52.0,,65.31410256410257,4,52.51282051282051,,0,65.31410256410257,4,4,5,4
msg_157,node4,node1,317,40000,40059.0,59.0,63.0,,65.23566878980891,4,58.51282051282051,,0,65.23566878980891,3,3,5,4
msg_158,node4,node2,317,40000,40070.0,70.0,63.0,,65.23566878980891,4,69.6923076923077,,0,65.23566878980891,3,3,5,4
msg_159,node4,node3,317,40000,40081.0,81.0,63.0,,65.23566878980891,4,80.53846153846153,,0,65.23566878980891,3,3,5,4
