msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1053.0,53.0,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1059.0,59.0,,,53.0,4,,,0,53.0,3,3,5,4
msg_2,node4,node2,315,1000,1070.0,70.0,,,56.0,4,,,0,56.0,2,2,5,4
msg_3,node4,node3,315,1000,1081.0,81.0,,,56.0,4,,,0,56.0,2,2,5,4
msg_4,node4,node0,315,2000,2053.0,53.0,,,65.75,4,53.0,,0,65.75,4,4,5,4
msg_5,node4,node1,315,2000,2059.0,59.0,,,63.2,4,59.0,,0,63.2,3,3,5,4
msg_6,node4,node2,315,2000,2070.0,70.0,,,63.2,4,70.0,,0,63.2,3,3,5,4
msg_7,node4,node3,315,2000,2081.0,81.0,,,63.2,4,81.0,,0,63.2,3,3,5,4
msg_8,node4,node0,315,3000,3052.0,52.0,,,65.75,4,53.0,,0,65.75,4,4,5,4
msg_9,node4,node1,315,3000,3058.0,58.0,,,64.22222222222223,4,59.0,,0,64.22222222222223,3,3,5,4
msg_10,node4,node2,316,3000,3069.0,69.0,,,63.6,4,70.0,,0,63.6,2,2,5,4
msg_11,node4,node3,316,3000,3080.0,80.0,,,63.6,4,81.0,,0,63.6,2,2,5,4
msg_12,node4,node0,316,4000,4053.0,53.0,,,65.41666666666667,4,52.666666666666664,,0,65.41666666666667,4,4,5,4
msg_13,node4,node1,316,4000,4059.0,59.0,,,64.46153846153847,4,58.666666666666664,,0,64.46153846153847,3,3,5,4
msg_14,node4,node2,316,4000,4070.0,70.0,,,64.46153846153847,4,69.66666666666667,,0,64.46153846153847,3,3,5,4
msg_15,node4,node3,316,4000,4081.0,81.0,,,64.46153846153847,4,80.66666666666667,,0,64.46153846153847,3,3,5,4
msg_16,node4,node0,316,5000,5052.0,52.0,,,65.5,4,52.75,,0,65.5,4,4,5,4
msg_17,node4,node1,316,5000,5058.0,58.0,,,64.70588235294117,4,58.75,,0,64.70588235294117,3,3,5,4
msg_18,node4,node2,316,5000,5069.0,69.0,,,64.70588235294117,4,69.75,,0,64.70588235294117,3,3,5,4
msg_19,node4,node3,316,5000,5080.0,80.0,,,64.57894736842105,4,80.75,,0,64.57894736842105,1,1,5,4
msg_20,node4,node0,316,6000,6052.0,52.0,,,65.35,4,52.6,,0,65.35,4,4,5,4
msg_21,node4,node1,316,6000,6058.0,58.0,,,64.71428571428571,4,58.6,,0,64.71428571428571,3,3,5,4
msg_22,node4,node2,316,6000,6069.0,69.0,,,64.71428571428571,4,69.6,,0,64.71428571428571,3,3,5,4
msg_23,node4,node3,316,6000,6080.0,80.0,63.0,,64.6086956521739,4,80.6,,0,64.6086956521739,1,1,5,4
msg_24,node4,node0,316,7000,7052.0,52.0,52.0,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_25,node4,node1,316,7000,7058.0,58.0,63.0,,64.72,4,58.5,,0,64.72,3,3,5,4
msg_26,node4,node2,316,7000,7069.0,69.0,63.0,,64.72,4,69.5,,0,64.72,3,3,5,4
msg_27,node4,node3,316,7000,7080.0,80.0,74.0,,64.62962962962963,4,80.5,,0,64.62962962962963,1,1,5,4
msg_28,node4,node0,316,8000,8052.0,52.0,52.0,,65.17857142857143,4,52.42857142857143,,0,65.17857142857143,4,4,5,4
msg_29,node4,node1,316,8000,8058.0,58.0,61.0,,64.72413793103448,4,58.42857142857143,,0,64.72413793103448,3,3,5,4
msg_30,node4,node2,316,8000,8069.0,69.0,61.0,,64.72413793103448,4,69.42857142857143,,0,64.72413793103448,3,3,5,4
msg_31,node4,node3,316,8000,8080.0,80.0,72.0,,64.64516129032258,4,80.42857142857143,,0,64.64516129032258,1,1,5,4
msg_32,node4,node0,316,9000,9052.0,52.0,52.0,,65.125,4,52.375,,0,65.125,4,4,5,4
msg_33,node4,node1,316,9000,9058.0,58.0,61.0,,64.72727272727273,4,58.375,,0,64.72727272727273,3,3,5,4
msg_34,node4,node2,316,9000,9069.0,69.0,61.0,,64.72727272727273,4,69.375,,0,64.72727272727273,3,3,5,4
msg_35,node4,node3,316,9000,9080.0,80.0,71.0,,64.65714285714286,4,80.375,,0,64.65714285714286,1,1,5,4
msg_36,node4,node0,316,10000,10052.0,52.0,52.0,,65.08333333333333,4,52.333333333333336,,0,65.08333333333333,4,4,5,4
msg_37,node4,node1,316,10000,10058.0,58.0,61.0,,64.72972972972973,4,58.333333333333336,,0,64.72972972972973,3,3,5,4
msg_38,node4,node2,316,10000,10069.0,69.0,61.0,,64.72972972972973,4,69.33333333333333,,0,64.72972972972973,3,3,5,4
msg_39,node4,node3,316,10000,10080.0,80.0,71.0,,64.66666666666667,4,80.33333333333333,,0,64.66666666666667,1,1,5,4
msg_40,node4,node0,316,11000,11052.0,52.0,52.0,,65.05,4,52.3,,0,65.05,4,4,5,4
msg_41,node4,node1,316,11000,11058.0,58.0,60.0,,64.73170731707317,4,58.3,,0,64.73170731707317,3,3,5,4
msg_42,node4,node2,316,11000,11069.0,69.0,60.0,,64.73170731707317,4,69.3,,0,64.73170731707317,3,3,5,4
msg_43,node4,node3,316,11000,11080.0,80.0,71.0,,64.67441860465117,4,80.3,,0,64.67441860465117,1,1,5,4
msg_44,node4,node0,316,12000,12052.0,52.0,52.0,,65.02272727272727,4,52.27272727272727,,0,65.02272727272727,4,4,5,4
msg_45,node4,node1,316,12000,12058.0,58.0,60.0,,64.73333333333333,4,58.27272727272727,,0,64.73333333333333,3,3,5,4
msg_46,node4,node2,316,12000,12069.0,69.0,60.0,,64.73333333333333,4,69.27272727272727,,0,64.73333333333333,3,3,5,4
msg_47,node4,node3,316,12000,12080.0,80.0,71.0,,64.68085106382979,4,80.27272727272727,,0,64.68085106382979,1,1,5,4
msg_48,node4,node0,316,13000,13052.0,52.0,52.0,,65.0,4,52.25,,0,65.0,4,4,5,4
msg_49,node4,node1,316,13000,13058.0,58.0,60.0,,64.73469387755102,4,58.25,,0,64.73469387755102,3,3,5,4
msg_50,node4,node2,316,13000,13069.0,69.0,60.0,,64.73469387755102,4,69.25,,0,64.73469387755102,3,3,5,4
msg_51,node4,node3,316,13000,13080.0,80.0,71.0,,64.68627450980392,4,80.25,,0,64.68627450980392,1,1,5,4
msg_52,node4,node0,316,14000,14052.0,52.0,52.0,,64.98076923076923,4,52.23076923076923,,0,64.98076923076923,4,4,5,4
msg_53,node4,node1,316,14000,14058.0,58.0,60.0,,64.73584905660377,4,58.23076923076923,,0,64.73584905660377,3,3,5,4
msg_54,node4,node2,316,14000,14069.0,69.0,60.0,,64.73584905660377,4,69.23076923076923,,0,64.73584905660377,3,3,5,4
msg_55,node4,node3,316,14000,14080.0,80.0,71.0,,64.69090909090909,4,80.23076923076923,,0,64.69090909090909,1,1,5,4
msg_56,node4,node0,316,15000,15052.0,52.0,52.0,,64.96428571428571,4,52.214285714285715,,0,64.96428571428571,4,4,5,4
msg_57,node4,node1,316,15000,15058.0,58.0,60.0,,64.73684210526316,4,58.214285714285715,,0,64.73684210526316,3,3,5,4
msg_58,node4,node2,316,15000,15069.0,69.0,60.0,,64.73684210526316,4,69.21428571428571,,0,64.73684210526316,3,3,5,4
msg_59,node4,node3,316,15000,15080.0,80.0,71.0,,64.69491525423729,4,80.21428571428571,,0,64.69491525423729,1,1,5,4
msg_60,node4,node0,316,16000,16052.0,52.0,52.0,,64.95,4,52.2,,0,64.95,4,4,5,4
msg_61,node4,node1,316,16000,16058.0,58.0,60.0,,64.73770491803279,4,58.2,,0,64.73770491803279,3,3,5,4
msg_62,node4,node2,316,16000,16068.0,68.0,60.0,,64.73770491803279,4,69.2,,0,64.73770491803279,3,3,5,4
msg_63,node4,node3,316,16000,16079.0,79.0,71.0,,64.68253968253968,4,80.2,,0,64.68253968253968,1,1,5,4
msg_64,node4,node0,316,17000,17053.0,53.0,52.0,,64.90625,4,52.1875,,0,64.90625,4,4,5,4
msg_65,node4,node1,316,17000,17059.0,59.0,60.0,,64.72307692307692,4,58.1875,,0,64.72307692307692,3,3,5,4
msg_66,node4,node2,316,17000,17070.0,70.0,60.0,,64.72307692307692,4,69.125,,0,64.72307692307692,3,3,5,4
msg_67,node4,node3,316,17000,17081.0,81.0,71.0,,64.71641791044776,4,80.125,,0,64.71641791044776,1,1,5,4
msg_68,node4,node0,316,18000,18052.0,52.0,52.0,,64.95588235294117,4,52.23529411764706,,0,64.95588235294117,4,4,5,4
msg_69,node4,node1,316,18000,18058.0,58.0,60.0,,64.76811594202898,4,58.23529411764706,,0,64.76811594202898,3,3,5,4
msg_70,node4,node2,316,18000,18069.0,69.0,60.0,,64.76811594202898,4,69.17647058823529,,0,64.76811594202898,3,3,5,4
msg_71,node4,node3,316,18000,18080.0,80.0,71.0,,64.73239436619718,4,80.17647058823529,,0,64.73239436619718,1,1,5,4
msg_72,node4,node0,316,19000,19052.0,52.0,52.0,,64.94444444444444,4,52.22222222222222,,0,64.94444444444444,4,4,5,4
msg_73,node4,node1,316,19000,19058.0,58.0,60.0,,64.76712328767124,4,58.22222222222222,,0,64.76712328767124,3,3,5,4
msg_74,node4,node2,316,19000,19069.0,69.0,60.0,,64.76712328767124,4,69.16666666666667,,0,64.76712328767124,3,3,5,4
msg_75,node4,node3,316,19000,19080.0,80.0,71.0,,64.73333333333333,4,80.16666666666667,,0,64.73333333333333,1,1,5,4
msg_76,node4,node0,316,20000,20052.0,52.0,52.0,,64.9342105263158,4,52.21052631578947,,0,64.9342105263158,4,4,5,4
msg_77,node4,node1,316,20000,20058.0,58.0,60.0,,64.76623376623377,4,58.21052631578947,,0,64.76623376623377,3,3,5,4
msg_78,node4,node2,316,20000,20069.0,69.0,60.0,,64.76623376623377,4,69.15789473684211,,0,64.76623376623377,3,3,5,4
msg_79,node4,node3,316,20000,20080.0,80.0,71.0,,64.73417721518987,4,80.15789473684211,,0,64.73417721518987,1,1,5,4
msg_80,node4,node0,316,21000,21053.0,53.0,53.0,,64.925,4,52.2,,0,64.925,4,4,5,4
msg_81,node4,node1,316,21000,21059.0,59.0,53.0,,64.925,4,58.2,,0,64.925,4,4,5,4
msg_82,node4,node2,316,21000,21070.0,70.0,67.0,,64.70731707317073,4,69.15,,0,64.70731707317073,2,2,5,4
msg_83,node4,node3,316,21000,21081.0,81.0,67.0,,64.70731707317073,4,80.15,,0,64.70731707317073,2,2,5,4
msg_84,node4,node0,316,22000,22053.0,53.0,52.0,,64.96428571428571,4,52.23809523809524,,0,64.96428571428571,4,4,5,4
msg_85,node4,node1,316,22000,22059.0,59.0,60.0,,64.82352941176471,4,58.23809523809524,,0,64.82352941176471,3,3,5,4
msg_86,node4,node2,316,22000,22070.0,70.0,60.0,,64.82352941176471,4,69.19047619047619,,0,64.82352941176471,3,3,5,4
msg_87,node4,node3,316,22000,22081.0,81.0,60.0,,64.82352941176471,4,80.19047619047619,,0,64.82352941176471,3,3,5,4
msg_88,node4,node0,316,23000,23052.0,52.0,52.0,,65.0,4,52.27272727272727,,0,65.0,4,4,5,4
msg_89,node4,node1,316,23000,23058.0,58.0,60.0,,64.85393258426966,4,58.27272727272727,,0,64.85393258426966,3,3,5,4
msg_90,node4,node2,316,23000,23069.0,69.0,60.0,,64.85393258426966,4,69.22727272727273,,0,64.85393258426966,3,3,5,4
msg_91,node4,node3,316,23000,23080.0,80.0,70.0,,64.82417582417582,4,80.22727272727273,,0,64.82417582417582,1,1,5,4
msg_92,node4,node0,316,24000,24052.0,52.0,52.0,,64.98913043478261,4,52.26086956521739,,0,64.98913043478261,4,4,5,4
msg_93,node4,node1,316,24000,24058.0,58.0,60.0,,64.84946236559139,4,58.26086956521739,,0,64.84946236559139,3,3,5,4
msg_94,node4,node2,316,24000,24069.0,69.0,60.0,,64.84946236559139,4,69.21739130434783,,0,64.84946236559139,3,3,5,4
msg_95,node4,node3,316,24000,24080.0,80.0,70.0,,64.82105263157895,4,80.21739130434783,,0,64.82105263157895,1,1,5,4
msg_96,node4,node0,316,25000,25052.0,52.0,52.0,,64.97916666666667,4,52.25,,0,64.97916666666667,4,4,5,4
msg_97,node4,node1,316,25000,25058.0,58.0,60.0,,64.84536082474227,4,58.25,,0,64.84536082474227,3,3,5,4
msg_98,node4,node2,316,25000,25069.0,69.0,60.0,,64.84536082474227,4,69.20833333333333,,0,64.84536082474227,3,3,5,4
msg_99,node4,node3,316,25000,25080.0,80.0,70.0,,64.81818181818181,4,80.20833333333333,,0,64.81818181818181,1,1,5,4
msg_100,node4,node0,317,26000,26052.0,52.0,52.0,,64.97,4,52.24,,0,64.97,4,4,5,4
msg_101,node4,node1,317,26000,26058.0,58.0,60.0,,64.84158415841584,4,58.24,,0,64.84158415841584,3,3,5,4
msg_102,node4,node2,317,26000,26069.0,69.0,60.0,,64.84158415841584,4,69.2,,0,64.84158415841584,3,3,5,4
msg_103,node4,node3,317,26000,26080.0,80.0,71.0,,64.81553398058253,4,80.2,,0,64.81553398058253,1,1,5,4
msg_104,node4,node0,317,27000,27053.0,53.0,52.0,,64.96153846153847,4,52.23076923076923,,0,64.96153846153847,4,4,5,4
msg_105,node4,node1,317,27000,27059.0,59.0,60.0,,64.84761904761905,4,58.23076923076923,,0,64.84761904761905,3,3,5,4
msg_106,node4,node2,317,27000,27070.0,70.0,60.0,,64.84761904761905,4,69.1923076923077,,0,64.84761904761905,3,3,5,4
msg_107,node4,node3,317,27000,27081.0,81.0,60.0,,64.84761904761905,4,80.1923076923077,,0,64.84761904761905,3,3,5,4
msg_108,node4,node0,317,28000,28052.0,52.0,52.0,,64.99074074074075,4,52.25925925925926,,0,64.99074074074075,4,4,5,4
msg_109,node4,node1,317,28000,28058.0,58.0,59.0,,64.87155963302752,4,58.25925925925926,,0,64.87155963302752,3,3,5,4
msg_110,node4,node2,317,28000,28069.0,69.0,65.0,,64.80909090909091,4,69.22222222222223,,0,64.80909090909091,2,2,5,4
msg_111,node4,node3,317,28000,28080.0,80.0,65.0,,64.80909090909091,4,80.22222222222223,,0,64.80909090909091,2,2,5,4
msg_112,node4,node0,317,29000,29053.0,53.0,52.0,,64.98214285714286,4,52.25,,0,64.98214285714286,4,4,5,4
msg_113,node4,node1,317,29000,29059.0,59.0,60.0,,64.87610619469027,4,58.25,,0,64.87610619469027,3,3,5,4
msg_114,node4,node2,317,29000,29076.0,76.0,60.0,,64.87610619469027,4,69.21428571428571,,0,64.87610619469027,3,3,5,4
msg_115,node4,node3,317,29000,29081.0,81.0,60.0,,64.87610619469027,4,80.21428571428571,,0,64.87610619469027,3,3,5,4
msg_116,node4,node0,317,30000,30052.0,52.0,52.0,,65.0603448275862,4,52.275862068965516,,0,65.0603448275862,4,4,5,4
msg_117,node4,node1,317,30000,30058.0,58.0,53.0,,64.94871794871794,4,58.275862068965516,,0,64.94871794871794,3,3,5,4
msg_118,node4,node2,317,30000,30069.0,69.0,64.0,,64.88983050847457,4,69.44827586206897,,0,64.88983050847457,2,2,5,4
msg_119,node4,node3,317,30000,30080.0,80.0,64.0,,64.88983050847457,4,80.24137931034483,,0,64.88983050847457,2,2,5,4
msg_120,node4,node0,317,31000,31053.0,53.0,52.0,,65.05,4,52.266666666666666,,0,65.05,4,4,5,4
msg_121,node4,node1,317,31000,31059.0,59.0,53.0,,64.9504132231405,4,58.266666666666666,,0,64.9504132231405,3,3,5,4
msg_122,node4,node2,317,31000,31070.0,70.0,53.0,,64.9504132231405,4,69.43333333333334,,0,64.9504132231405,3,3,5,4
msg_123,node4,node3,317,31000,31081.0,81.0,53.0,,64.9504132231405,4,80.23333333333333,,0,64.9504132231405,3,3,5,4
msg_124,node4,node0,317,32000,32052.0,52.0,52.0,,65.0725806451613,4,52.29032258064516,,0,65.0725806451613,4,4,5,4
msg_125,node4,node1,317,32000,32058.0,58.0,52.0,,64.968,4,58.29032258064516,,0,64.968,3,3,5,4
msg_126,node4,node2,317,32000,32069.0,69.0,62.0,,64.91269841269842,4,69.45161290322581,,0,64.91269841269842,2,2,5,4
msg_127,node4,node3,317,32000,32080.0,80.0,62.0,,64.91269841269842,4,80.25806451612904,,0,64.91269841269842,2,2,5,4
msg_128,node4,node0,317,33000,33052.0,52.0,52.0,,65.0625,4,52.28125,,0,65.0625,4,4,5,4
msg_129,node4,node1,317,33000,33058.0,58.0,53.0,,64.96124031007751,4,58.28125,,0,64.96124031007751,3,3,5,4
msg_130,node4,node2,317,33000,33069.0,69.0,53.0,,64.96124031007751,4,69.4375,,0,64.96124031007751,3,3,5,4
msg_131,node4,node3,317,33000,33080.0,80.0,67.0,,64.93893129770993,4,80.25,,0,64.93893129770993,1,1,5,4
msg_132,node4,node0,317,34000,34053.0,53.0,52.0,,65.0530303030303,4,52.27272727272727,,0,65.0530303030303,4,4,5,4
msg_133,node4,node1,317,34000,34059.0,59.0,53.0,,64.9624060150376,4,58.27272727272727,,0,64.9624060150376,3,3,5,4
msg_134,node4,node2,317,34000,34070.0,70.0,53.0,,64.9624060150376,4,69.42424242424242,,0,64.9624060150376,3,3,5,4
msg_135,node4,node3,317,34000,34081.0,81.0,53.0,,64.9624060150376,4,80.24242424242425,,0,64.9624060150376,3,3,5,4
msg_136,node4,node0,317,35000,35052.0,52.0,52.0,,65.07352941176471,4,52.294117647058826,,0,65.07352941176471,4,4,5,4
msg_137,node4,node1,317,35000,35058.0,58.0,53.0,,64.97810218978103,4,58.294117647058826,,0,64.97810218978103,3,3,5,4
msg_138,node4,node2,317,35000,35069.0,69.0,62.0,,64.92753623188406,4,69.44117647058823,,0,64.92753623188406,2,2,5,4
msg_139,node4,node3,317,35000,35080.0,80.0,62.0,,64.92753623188406,4,80.26470588235294,,0,64.92753623188406,2,2,5,4
msg_140,node4,node0,317,36000,36053.0,53.0,52.0,,65.06428571428572,4,52.285714285714285,,0,65.06428571428572,4,4,5,4
msg_141,node4,node1,317,36000,36059.0,59.0,56.0,,64.97872340425532,4,58.285714285714285,,0,64.97872340425532,3,3,5,4
msg_142,node4,node2,317,36000,36070.0,70.0,56.0,,64.97872340425532,4,69.42857142857143,,0,64.97872340425532,3,3,5,4
msg_143,node4,node3,317,36000,36081.0,81.0,56.0,,64.97872340425532,4,80.25714285714285,,0,64.97872340425532,3,3,5,4
msg_144,node4,node0,317,37000,37052.0,52.0,52.0,,65.08333333333333,4,52.30555555555556,,0,65.08333333333333,4,4,5,4
msg_145,node4,node1,317,37000,37058.0,58.0,56.0,,64.99310344827586,4,58.30555555555556,,0,64.99310344827586,3,3,5,4
msg_146,node4,node2,317,37000,37069.0,69.0,56.0,,64.99310344827586,4,69.44444444444444,,0,64.99310344827586,3,3,5,4
msg_147,node4,node3,317,37000,37080.0,80.0,56.0,,64.99310344827586,4,80.27777777777777,,0,64.99310344827586,3,3,5,4
msg_148,node4,node0,317,38000,38052.0,52.0,52.0,,65.07432432432432,4,52.2972972972973,,0,65.07432432432432,4,4,5,4
msg_149,node4,node1,317,38000,38058.0,58.0,55.0,,64.98657718120805,4,58.2972972972973,,0,64.98657718120805,3,3,5,4
msg_150,node4,node2,317,38000,38069.0,69.0,63.0,,64.94,4,69.43243243243244,,0,64.94,2,2,5,4
msg_151,node4,node3,317,38000,38080.0,80.0,63.0,,64.94,4,80.27027027027027,,0,64.94,2,2,5,4
msg_152,node4,node0,317,39000,39053.0,53.0,52.0,,65.0657894736842,4,52.28947368421053,,0,65.0657894736842,4,4,5,4
msg_153,node4,node1,317,39000,39059.0,59.0,56.0,,64.98692810457516,4,58.28947368421053,,0,64.98692810457516,3,3,5,4
msg_154,node4,node2,317,39000,39070.0,70.0,56.0,,64.98692810457516,4,69.42105263157895,,0,64.98692810457516,3,3,5,4
msg_155,node4,node3,317,39000,39081.0,81.0,56.0,,64.98692810457516,4,80.26315789473684,,0,64.98692810457516,3,3,5,4
