msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,145,197,52.0,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,145,203,58.0,,,52.0,4,,,0,52.0,3,3,5,4
msg_2,node4,node2,315,145,214,69.0,,,55.0,4,,,0,55.0,2,2,5,4
msg_3,node4,node3,315,145,225,80.0,,,55.0,4,,,0,55.0,2,2,5,4
msg_4,node4,node0,315,2025,2077,52.0,,,64.75,4,52.0,,0,64.75,4,4,5,4
msg_5,node4,node1,315,2025,2083,58.0,,,62.2,4,58.0,,0,62.2,3,3,5,4
msg_6,node4,node2,315,2025,2094,69.0,,,61.5,4,69.0,,0,61.5,2,2,5,4
msg_7,node4,node3,315,2025,2105,80.0,,,61.5,4,80.0,,0,61.5,2,2,5,4
msg_8,node4,node0,315,3468,3520,52.0,,,64.75,4,52.0,,0,64.75,4,4,5,4
msg_9,node4,node1,315,3468,3526,58.0,,,63.333333333333336,4,58.0,,0,63.333333333333336,3,3,5,4
msg_10,node4,node2,316,3468,3537,69.0,,,63.333333333333336,4,69.0,,0,63.333333333333336,3,3,5,4
msg_11,node4,node3,316,3468,3548,80.0,,,63.36363636363637,4,80.0,,0,63.36363636363637,1,1,5,4
msg_12,node4,node0,316,3761,3815,54.0,,,64.75,4,52.0,,0,64.75,4,4,5,4
msg_13,node4,node1,316,3761,3821,60.0,,,64.75,4,58.0,,0,64.75,4,4,5,4
msg_14,node4,node2,316,3761,3832,71.0,,,63.642857142857146,4,69.0,,0,63.642857142857146,2,2,5,4
msg_15,node4,node3,316,3761,3843,82.0,,,63.642857142857146,4,80.0,,0,63.642857142857146,2,2,5,4
msg_16,node4,node0,316,4445,4499,54.0,,,65.25,4,52.5,,0,65.25,4,4,5,4
msg_17,node4,node1,316,4445,4505,60.0,,,65.25,4,58.5,,0,65.25,4,4,5,4
msg_18,node4,node2,316,4445,4522,77.0,,,64.33333333333333,4,69.5,,0,64.33333333333333,2,2,5,4
msg_19,node4,node3,316,4445,4527,82.0,,,64.33333333333333,4,80.5,,0,64.33333333333333,2,2,5,4
msg_20,node4,node0,316,5042,5096,54.0,,,65.85,4,52.8,,0,65.85,4,4,5,4
msg_21,node4,node1,316,5042,5102,60.0,,,65.28571428571429,4,58.8,,0,65.28571428571429,3,3,5,4
msg_22,node4,node2,316,5042,5119,77.0,,,65.28571428571429,4,71.0,,0,65.28571428571429,3,3,5,4
msg_23,node4,node3,316,5042,5124,82.0,,,65.28571428571429,4,80.8,,0,65.28571428571429,3,3,5,4
msg_24,node4,node0,316,6098,6150,52.0,,,66.25,4,53.0,,0,66.25,4,4,5,4
msg_25,node4,node1,316,6098,6162,,64.0,,65.68,4,59.0,,0,65.68,3,3,5,4
msg_26,node4,node2,316,6098,6162,,64.0,,65.68,4,72.0,,0,65.68,3,3,5,4
msg_27,node4,node3,316,6098,6162,,64.0,,65.68,4,81.0,,0,65.68,3,3,5,4
msg_28,node4,node0,316,7651,7703,,52.0,,65.5,4,52.857142857142854,,0,65.5,4,4,5,4
msg_29,node4,node1,316,7651,7703,,52.0,,65.5,4,59.714285714285715,,0,65.5,4,4,5,4
msg_30,node4,node2,316,7651,7703,,52.0,,65.5,4,70.85714285714286,,0,65.5,4,4,5,4
msg_31,node4,node3,316,7651,7703,,52.0,,65.5,4,78.57142857142857,,0,65.5,4,4,5,4
msg_32,node4,node0,316,7751,7803,,52.0,,63.8125,4,52.75,,0,63.8125,4,4,5,4
msg_33,node4,node1,316,7751,7803,,52.0,,63.8125,4,58.75,,0,63.8125,4,4,5,4
msg_34,node4,node2,316,7751,7803,,52.0,,63.8125,4,68.5,,0,63.8125,4,4,5,4
msg_35,node4,node3,316,7751,7803,,52.0,,63.8125,4,75.25,,0,63.8125,4,4,5,4
msg_36,node4,node0,316,7803,7855,,52.0,,62.5,4,52.666666666666664,,0,62.5,4,4,5,4
msg_37,node4,node1,316,7803,7855,,52.0,,62.5,4,58.0,,0,62.5,4,4,5,4
msg_38,node4,node2,316,7803,7855,,52.0,,62.5,4,66.66666666666667,,0,62.5,4,4,5,4
msg_39,node4,node3,316,7803,7855,,52.0,,62.5,4,72.66666666666667,,0,62.5,4,4,5,4
msg_40,node4,node0,316,9585,9637,,52.0,,61.45,4,52.6,,0,61.45,4,4,5,4
msg_41,node4,node1,316,9585,9637,,52.0,,61.45,4,57.4,,0,61.45,4,4,5,4
msg_42,node4,node2,316,9585,9637,,52.0,,61.45,4,65.2,,0,61.45,4,4,5,4
msg_43,node4,node3,316,9585,9637,,52.0,,61.45,4,70.6,,0,61.45,4,4,5,4
msg_44,node4,node0,316,10152,10204,,52.0,,60.59090909090909,4,52.54545454545455,,0,60.59090909090909,4,4,5,4
msg_45,node4,node1,316,10152,10204,,52.0,,60.59090909090909,4,56.90909090909091,,0,60.59090909090909,4,4,5,4
msg_46,node4,node2,316,10152,10204,,52.0,,60.59090909090909,4,64.0,,0,60.59090909090909,4,4,5,4
msg_47,node4,node3,316,10152,10204,,52.0,,60.59090909090909,4,68.9090909090909,,0,60.59090909090909,4,4,5,4
msg_48,node4,node0,316,11590,11642,,52.0,,59.875,4,52.5,,0,59.875,4,4,5,4
msg_49,node4,node1,316,11590,11642,,52.0,,59.875,4,56.5,,0,59.875,4,4,5,4
msg_50,node4,node2,316,11590,11642,,52.0,,59.875,4,63.0,,0,59.875,4,4,5,4
msg_51,node4,node3,316,11590,11642,,52.0,,59.875,4,67.5,,0,59.875,4,4,5,4
msg_52,node4,node0,316,11642,11694,,52.0,,59.26923076923077,4,52.46153846153846,,0,59.26923076923077,4,4,5,4
msg_53,node4,node1,316,11642,11694,,52.0,,59.26923076923077,4,56.15384615384615,,0,59.26923076923077,4,4,5,4
msg_54,node4,node2,316,11642,11694,,52.0,,59.26923076923077,4,62.15384615384615,,0,59.26923076923077,4,4,5,4
msg_55,node4,node3,316,11642,11694,,52.0,,59.26923076923077,4,66.3076923076923,,0,59.26923076923077,4,4,5,4
msg_56,node4,node0,316,12180,12232,,52.0,,58.75,4,52.42857142857143,,0,58.75,4,4,5,4
msg_57,node4,node1,316,12180,12232,,52.0,,58.75,4,55.857142857142854,,0,58.75,4,4,5,4
msg_58,node4,node2,316,12180,12232,,52.0,,58.75,4,61.42857142857143,,0,58.75,4,4,5,4
msg_59,node4,node3,316,12180,12232,,52.0,,58.75,4,65.28571428571429,,0,58.75,4,4,5,4
msg_60,node4,node0,316,13460,13512,,52.0,,58.3,4,52.4,,0,58.3,4,4,5,4
msg_61,node4,node1,316,13460,13512,,52.0,,58.3,4,55.6,,0,58.3,4,4,5,4
msg_62,node4,node2,316,13460,13512,,52.0,,58.3,4,60.8,,0,58.3,4,4,5,4
msg_63,node4,node3,316,13460,13512,,52.0,,58.3,4,64.4,,0,58.3,4,4,5,4
msg_64,node4,node0,316,13720,13772,,52.0,,57.90625,4,52.375,,0,57.90625,4,4,5,4
msg_65,node4,node1,316,13720,13772,,52.0,,57.90625,4,55.375,,0,57.90625,4,4,5,4
msg_66,node4,node2,316,13720,13772,,52.0,,57.90625,4,60.25,,0,57.90625,4,4,5,4
msg_67,node4,node3,316,13720,13772,,52.0,,57.90625,4,63.625,,0,57.90625,4,4,5,4
msg_68,node4,node0,316,16625,16677,,52.0,,57.55882352941177,4,52.35294117647059,,0,57.55882352941177,4,4,5,4
msg_69,node4,node1,316,16625,16677,,52.0,,57.55882352941177,4,55.1764705882353,,0,57.55882352941177,4,4,5,4
msg_70,node4,node2,316,16625,16677,,52.0,,57.55882352941177,4,59.76470588235294,,0,57.55882352941177,4,4,5,4
msg_71,node4,node3,316,16625,16677,,52.0,,57.55882352941177,4,62.94117647058823,,0,57.55882352941177,4,4,5,4
msg_72,node4,node0,316,18942,18994,,52.0,,57.25,4,52.333333333333336,,0,57.25,4,4,5,4
msg_73,node4,node1,316,18942,18994,,52.0,,57.25,4,55.0,,0,57.25,4,4,5,4
msg_74,node4,node2,316,18942,18994,,52.0,,57.25,4,59.333333333333336,,0,57.25,4,4,5,4
msg_75,node4,node3,316,18942,18994,,52.0,,57.25,4,62.333333333333336,,0,57.25,4,4,5,4
msg_76,node4,node0,316,18994,19046,,52.0,,56.973684210526315,4,52.31578947368421,,0,56.973684210526315,4,4,5,4
msg_77,node4,node1,316,18994,19046,,52.0,,56.973684210526315,4,54.8421052631579,,0,56.973684210526315,4,4,5,4
msg_78,node4,node2,316,18994,19046,,52.0,,56.973684210526315,4,58.94736842105263,,0,56.973684210526315,4,4,5,4
msg_79,node4,node3,316,18994,19046,,52.0,,56.973684210526315,4,61.78947368421053,,0,56.973684210526315,4,4,5,4
msg_80,node4,node0,316,19046,19098,,52.0,,56.725,4,52.3,,0,56.725,4,4,5,4
msg_81,node4,node1,316,19046,19098,,52.0,,56.725,4,54.7,,0,56.725,4,4,5,4
msg_82,node4,node2,316,19046,19098,,52.0,,56.725,4,58.6,,0,56.725,4,4,5,4
msg_83,node4,node3,316,19046,19098,,52.0,,56.725,4,61.3,,0,56.725,4,4,5,4
msg_84,node4,node0,316,19777,19829,,52.0,,56.5,4,52.285714285714285,,0,56.5,4,4,5,4
msg_85,node4,node1,316,19777,19829,,52.0,,56.5,4,54.57142857142857,,0,56.5,4,4,5,4
msg_86,node4,node2,316,19777,19829,,52.0,,56.5,4,58.285714285714285,,0,56.5,4,4,5,4
msg_87,node4,node3,316,19777,19829,,52.0,,56.5,4,60.857142857142854,,0,56.5,4,4,5,4
msg_88,node4,node0,316,22578,22630,,52.0,,56.29545454545455,4,52.27272727272727,,0,56.29545454545455,4,4,5,4
msg_89,node4,node1,316,22578,22630,,52.0,,56.29545454545455,4,54.45454545454545,,0,56.29545454545455,4,4,5,4
msg_90,node4,node2,316,22578,22630,,52.0,,56.29545454545455,4,58.0,,0,56.29545454545455,4,4,5,4
