msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,100,1000,1047,47
node4_1,node4,node1,100,1000,1058,58
node4_2,node4,node2,100,1000,1069,69
node4_3,node4,node3,100,1000,1080,80
node4_4,node4,node0,100,2000,2048,48
node4_5,node4,node1,100,2000,2059,59
node4_6,node4,node2,100,2000,2070,70
node4_7,node4,node3,100,2000,2081,81
node4_8,node4,node0,100,3000,3047,47
node4_9,node4,node1,100,3000,3058,58
node4_10,node4,node2,100,3000,3069,69
node4_11,node4,node3,100,3000,3080,80
node4_12,node4,node0,100,4000,4048,48
node4_13,node4,node1,100,4000,4059,59
node4_14,node4,node2,100,4000,4070,70
node4_15,node4,node3,100,4000,4081,81
node4_16,node4,node0,100,5000,5048,48
node4_17,node4,node1,100,5000,5059,59
node4_18,node4,node2,100,5000,5070,70
node4_19,node4,node3,100,5000,5081,81
node4_20,node4,node0,100,6000,6048,48
node4_21,node4,node1,100,6000,6059,59
node4_22,node4,node2,100,6000,6070,70
node4_23,node4,node3,100,6000,6081,81
node4_24,node4,node0,100,7000,7047,47
node4_25,node4,node1,100,7000,7058,58
node4_26,node4,node2,100,7000,7069,69
node4_27,node4,node3,100,7000,7080,80
node4_28,node4,node0,100,8000,8047,47
node4_29,node4,node1,100,8000,8058,58
node4_30,node4,node2,100,8000,8069,69
node4_31,node4,node3,100,8000,8080,80
node4_32,node4,node0,100,9000,9047,47
node4_33,node4,node1,100,9000,9058,58
node4_34,node4,node2,100,9000,9069,69
node4_35,node4,node3,100,9000,9080,80
node4_36,node4,node0,100,10000,10047,47
node4_37,node4,node1,100,10000,10058,58
node4_38,node4,node2,100,10000,10069,69
node4_39,node4,node3,100,10000,10080,80
node4_40,node4,node0,100,11000,11047,47
node4_41,node4,node1,100,11000,11058,58
node4_42,node4,node2,100,11000,11069,69
node4_43,node4,node3,100,11000,11080,80
node4_44,node4,node0,100,12000,12047,47
node4_45,node4,node1,100,12000,12058,58
node4_46,node4,node2,100,12000,12069,69
node4_47,node4,node3,100,12000,12080,80
node4_48,node4,node0,100,13000,13047,47
node4_49,node4,node1,100,13000,13058,58
node4_50,node4,node2,100,13000,13069,69
node4_51,node4,node3,100,13000,13080,80
node4_52,node4,node0,100,14000,14047,47
node4_53,node4,node1,100,14000,14058,58
node4_54,node4,node2,100,14000,14069,69
node4_55,node4,node3,100,14000,14080,80
node4_56,node4,node0,100,15000,15047,47
node4_57,node4,node1,100,15000,15058,58
node4_58,node4,node2,100,15000,15069,69
node4_59,node4,node3,100,15000,15080,80
node4_60,node4,node0,100,16000,16047,47
node4_61,node4,node1,100,16000,16058,58
node4_62,node4,node2,100,16000,16069,69
node4_63,node4,node3,100,16000,16080,80
node4_64,node4,node0,100,17000,17048,48
node4_65,node4,node1,100,17000,17059,59
node4_66,node4,node2,100,17000,17063,63
node4_67,node4,node3,100,17000,17076,76
node4_68,node4,node0,100,18000,18050,50
node4_69,node4,node1,100,18000,18061,61
node4_70,node4,node2,100,18000,18065,65
node4_71,node4,node3,100,18000,18076,76
node4_72,node4,node0,100,19000,19050,50
node4_73,node4,node1,100,19000,19061,61
node4_74,node4,node2,100,19000,19065,65
node4_75,node4,node3,100,19000,19076,76
node4_76,node4,node0,100,20000,20050,50
node4_77,node4,node1,100,20000,20061,61
node4_78,node4,node2,100,20000,20065,65
node4_79,node4,node3,100,20000,20076,76
node4_80,node4,node0,100,21000,21050,50
node4_81,node4,node1,100,21000,21061,61
node4_82,node4,node2,100,21000,21065,65
node4_83,node4,node3,100,21000,21076,76
node4_84,node4,node0,100,22000,22050,50
node4_85,node4,node1,100,22000,22061,61
node4_86,node4,node2,100,22000,22066,66
node4_87,node4,node3,100,22000,22076,76
node4_88,node4,node0,100,23000,23050,50
node4_89,node4,node1,100,23000,23061,61
node4_90,node4,node2,100,23000,23066,66
node4_91,node4,node3,100,23000,23076,76
node4_92,node4,node0,100,24000,24050,50
node4_93,node4,node1,100,24000,24061,61
node4_94,node4,node2,100,24000,24066,66
node4_95,node4,node3,100,24000,24076,76
node4_96,node4,node0,100,25000,25050,50
node4_97,node4,node1,100,25000,25061,61
node4_98,node4,node2,100,25000,25066,66
node4_99,node4,node3,100,25000,25076,76
node4_100,node4,node0,100,26000,26050,50
node4_101,node4,node1,100,26000,26061,61
node4_102,node4,node2,100,26000,26066,66
node4_103,node4,node3,100,26000,26076,76
node4_104,node4,node0,100,27000,27050,50
node4_105,node4,node1,100,27000,27061,61
node4_106,node4,node2,100,27000,27066,66
node4_107,node4,node3,100,27000,27076,76
node4_108,node4,node0,100,28000,28050,50
node4_109,node4,node1,100,28000,28061,61
node4_110,node4,node2,100,28000,28066,66
node4_111,node4,node3,100,28000,28076,76
node4_112,node4,node0,100,29000,29050,50
node4_113,node4,node1,100,29000,29061,61
node4_114,node4,node2,100,29000,29066,66
node4_115,node4,node3,100,29000,29076,76
node4_116,node4,node0,100,30000,30050,50
node4_117,node4,node1,100,30000,30061,61
node4_118,node4,node2,100,30000,30066,66
node4_119,node4,node3,100,30000,30076,76
node4_120,node4,node0,100,31000,31050,50
node4_121,node4,node1,100,31000,31061,61
node4_122,node4,node2,100,31000,31066,66
node4_123,node4,node3,100,31000,31076,76
node4_124,node4,node0,100,32000,32050,50
node4_125,node4,node1,100,32000,32061,61
node4_126,node4,node2,100,32000,32066,66
node4_127,node4,node3,100,32000,32076,76
node4_128,node4,node0,100,33000,33050,50
node4_129,node4,node1,100,33000,33061,61
node4_130,node4,node2,100,33000,33066,66
node4_131,node4,node3,100,33000,33076,76
node4_132,node4,node0,100,34000,34050,50
node4_133,node4,node1,100,34000,34061,61
node4_134,node4,node2,100,34000,34066,66
node4_135,node4,node3,100,34000,34076,76
node4_136,node4,node0,100,35000,35050,50
node4_137,node4,node1,100,35000,35061,61
node4_138,node4,node2,100,35000,35066,66
node4_139,node4,node3,100,35000,35076,76
node4_140,node4,node0,100,36000,36050,50
node4_141,node4,node1,100,36000,36061,61
node4_142,node4,node2,100,36000,36066,66
node4_143,node4,node3,100,36000,36076,76
node4_144,node4,node0,100,37000,37050,50
