real_timestamp,real_datetime,simulation_time_s,relative_real_time_s
1756988993.99946,2025-09-04 14:29:53.999460,0.0,0.9992311000823975
1756988994.0052075,2025-09-04 14:29:54.005208,0.1442910641095092,1.0049786567687988
1756988994.009819,2025-09-04 14:29:54.009819,0.1452910641095092,1.0095901489257812
1756988995.1152453,2025-09-04 14:29:55.115245,0.192,2.115016460418701
1756988995.1873267,2025-09-04 14:29:55.187327,0.203,2.1870977878570557
1756988996.2245553,2025-09-04 14:29:56.224555,0.214,3.2243263721466064
1756988996.226566,2025-09-04 14:29:56.226566,0.225,3.226337194442749
1756988996.2281044,2025-09-04 14:29:56.228104,2.0244473295301346,3.2278754711151123
1756988996.2294314,2025-09-04 14:29:56.229431,2.0254473295301345,3.2292025089263916
1756988997.3265362,2025-09-04 14:29:57.326536,2.072,4.32630729675293
1756988998.3736129,2025-09-04 14:29:58.373613,2.083,5.37338399887085
1756988998.381662,2025-09-04 14:29:58.381662,2.094,5.381433010101318
1756988998.4465313,2025-09-04 14:29:58.446531,2.105,5.44630241394043
1756988998.44826,2025-09-04 14:29:58.448260,3.4674162548767975,5.448031187057495
1756988998.4495878,2025-09-04 14:29:58.449588,3.4684162548767974,5.449358940124512
1756988999.4791489,2025-09-04 14:29:59.479149,3.515,6.478919982910156
1756988999.5643275,2025-09-04 14:29:59.564327,3.526,6.564098596572876
1756989000.5966687,2025-09-04 14:30:00.596669,3.537,7.596439838409424
1756989000.5984964,2025-09-04 14:30:00.598496,3.548,7.598267555236816
1756989000.6000361,2025-09-04 14:30:00.600036,3.7618799717710605,7.599807262420654
1756989001.640588,2025-09-04 14:30:01.640588,3.809,8.640359163284302
1756989002.7349615,2025-09-04 14:30:02.734962,3.82,9.734732627868652
1756989003.7475984,2025-09-04 14:30:03.747598,3.831,10.747369527816772
1756989003.7511902,2025-09-04 14:30:03.751190,3.842,10.750961303710938
1756989003.753807,2025-09-04 14:30:03.753807,4.445938751430661,10.753578186035156
1756989004.854461,2025-09-04 14:30:04.854461,4.493,11.8542320728302
1756989005.9036508,2025-09-04 14:30:05.903651,4.504,12.903421878814697
1756989007.0025785,2025-09-04 14:30:07.002578,4.515,14.002349615097046
1756989008.008737,2025-09-04 14:30:08.008737,4.526,15.008508205413818
1756989008.0133193,2025-09-04 14:30:08.013319,5.042850843298658,15.013090372085571
1756989009.0759156,2025-09-04 14:30:09.075916,5.091,16.07568669319153
1756989009.1477377,2025-09-04 14:30:09.147738,5.102,16.1475088596344
1756989010.1849725,2025-09-04 14:30:10.184973,5.113,17.184743642807007
1756989010.1867874,2025-09-04 14:30:10.186787,5.124,17.186558485031128
1756989010.1883395,2025-09-04 14:30:10.188339,6.097234707364539,17.18811058998108
1756989010.189645,2025-09-04 14:30:10.189645,6.098234707364539,17.18941617012024
1756989011.223459,2025-09-04 14:30:11.223459,6.145,18.223230123519897
1756989011.2915146,2025-09-04 14:30:11.291515,6.156,18.291285753250122
1756989012.327581,2025-09-04 14:30:12.327581,6.167,19.327352046966553
1756989012.3295102,2025-09-04 14:30:12.329510,6.178,19.329281330108643
1756989012.33105,2025-09-04 14:30:12.331050,7.651821579594499,19.33082103729248
1756989013.4272597,2025-09-04 14:30:13.427260,7.699,20.42703080177307
1756989014.476424,2025-09-04 14:30:14.476424,7.71,21.476195096969604
1756989014.4819136,2025-09-04 14:30:14.481914,7.721,21.481684684753418
1756989014.568854,2025-09-04 14:30:14.568854,7.732,21.5686252117157
1756989014.5705464,2025-09-04 14:30:14.570546,7.750382583056654,21.57031750679016
1756989014.5718172,2025-09-04 14:30:14.571817,7.751382583056654,21.571588277816772
1756989017.6119094,2025-09-04 14:30:17.611909,7.751382583056654,24.611680507659912
1756989017.7210608,2025-09-04 14:30:17.721061,7.7791396076255035,24.720831871032715
1756989020.758153,2025-09-04 14:30:20.758153,7.780139607625504,27.75792407989502
1756989021.818888,2025-09-04 14:30:21.818888,7.798,28.81865906715393
1756989021.8347523,2025-09-04 14:30:21.834752,7.809,28.83452343940735
1756989021.8543353,2025-09-04 14:30:21.854335,7.82,28.854106426239014
1756989022.8902173,2025-09-04 14:30:22.890217,7.831,29.8899884223938
1756989022.9067698,2025-09-04 14:30:22.906770,7.842,29.906540870666504
1756989022.966804,2025-09-04 14:30:22.966804,7.853,29.966575145721436
1756989023.994686,2025-09-04 14:30:23.994686,7.858,30.994457006454468
1756989023.996452,2025-09-04 14:30:23.996452,7.864,30.996223211288452
1756989023.9979038,2025-09-04 14:30:23.997904,9.585597190365398,30.9976749420166
1756989025.0918715,2025-09-04 14:30:25.091872,9.633,32.09164261817932
1756989026.1487257,2025-09-04 14:30:26.148726,9.644,33.148496866226196
1756989026.1617508,2025-09-04 14:30:26.161751,9.655,33.161521911621094
1756989026.2168517,2025-09-04 14:30:26.216852,9.666,33.216622829437256
1756989026.2184236,2025-09-04 14:30:26.218424,10.152582434998886,33.21819472312927
1756989027.2522025,2025-09-04 14:30:27.252203,10.2,34.2519736289978
1756989027.3188672,2025-09-04 14:30:27.318867,10.211,34.31863832473755
1756989028.3484194,2025-09-04 14:30:28.348419,10.222,35.34819054603577
1756989028.3533995,2025-09-04 14:30:28.353400,10.233,35.35317063331604
1756989028.357025,2025-09-04 14:30:28.357025,11.589244550352646,35.35679602622986
1756989028.3582616,2025-09-04 14:30:28.358262,11.590244550352645,35.35803270339966
1756989030.4504337,2025-09-04 14:30:30.450434,11.590244550352645,37.450204849243164
1756989030.5596793,2025-09-04 14:30:30.559679,11.591352824552814,37.55945038795471
1756989033.603606,2025-09-04 14:30:33.603606,11.592352824552814,40.60337710380554
1756989034.6722314,2025-09-04 14:30:34.672231,11.637,41.67200255393982
1756989034.7405188,2025-09-04 14:30:34.740519,11.648,41.74028992652893
1756989034.7665913,2025-09-04 14:30:34.766591,11.648,41.76636242866516
1756989035.8000448,2025-09-04 14:30:35.800045,11.659,42.79981589317322
1756989035.8019295,2025-09-04 14:30:35.801929,11.67,42.801700592041016
1756989035.8033671,2025-09-04 14:30:35.803367,12.18083788020298,42.803138256073
1756989036.9003265,2025-09-04 14:30:36.900326,12.228,43.900097608566284
1756989037.9500723,2025-09-04 14:30:37.950072,12.239,44.949843406677246
1756989037.9596632,2025-09-04 14:30:37.959663,12.25,44.959434270858765
1756989038.0470593,2025-09-04 14:30:38.047059,12.261,45.04683041572571
1756989038.0519948,2025-09-04 14:30:38.051995,13.459318852845557,45.05176591873169
1756989038.057075,2025-09-04 14:30:38.057075,13.460318852845557,45.056846141815186
