msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,415,60000,60053,53.0,,54,,,,1,,47.5,0,47.5,2,2,5,4
msg_1,node2,node0,415,60000,60054,54.0,,54,,,,1,,47.5,0,47.5,2,2,5,4
msg_2,node3,node0,415,60000,60048,48.0,,53,,,,1,,47.0,0,47.0,3,3,5,4
msg_3,node4,node0,415,60000,60047,47.0,,47,,,,1,,,0,,4,4,5,4
msg_4,node0,node3,415,65048,65095,47.0,,58,,,50.5,1,48.0,,0,50.5,2,2,5,1
msg_5,node0,node2,415,65054,65108,54.0,,58,,,50.5,1,54.0,,0,50.5,2,2,5,1
msg_6,node1,node0,415,120000,120054,54.0,,59,,53.0,,1,50.5,50.0,0,50.111111111111114,1,1,5,4
msg_7,node2,node0,415,120000,120053,53.0,,53,,54.0,54.0,1,50.5,49.8,0,50.0,3,3,5,4
msg_8,node3,node0,415,120000,120048,48.0,,48,,48.0,47.0,1,50.5,49.8,0,50.0,3,3,5,4
msg_9,node4,node0,415,120000,120047,47.0,,47,,47.0,,1,50.5,50.5,0,50.5,4,4,5,4
msg_10,node0,node2,415,125053,125112,59.0,,53,,50.5,50.5,1,53.5,54.0,0,50.5,2,2,5,1
msg_11,node0,node1,415,125054,125101,47.0,,58,,50.5,50.5,1,53.5,,0,50.5,2,2,5,1
msg_12,node1,node0,415,180000,180053,53.0,,53,,53.5,47.0,1,51.75,50.111111111111114,0,50.61538461538461,3,3,5,4
msg_13,node2,node0,415,180000,180059,59.0,,54,,53.5,56.5,1,51.75,50.18181818181818,0,50.6,1,1,5,4
msg_14,node3,node0,415,180000,180048,48.0,,48,,48.0,47.0,1,51.75,50.111111111111114,0,50.61538461538461,3,3,5,4
msg_15,node4,node0,415,180000,180047,47.0,,47,,47.0,,1,51.75,50.5,0,50.916666666666664,4,4,5,4
msg_16,node0,node4,415,185047,185095,48.0,,58,,51.75,50.916666666666664,1,47.0,,0,51.125,1,1,5,1
msg_17,node1,node0,415,240000,240055,55.0,,54,,53.333333333333336,47.0,1,51.0,51.0,0,51.0,1,1,5,4
msg_18,node2,node0,415,240000,240053,53.0,,46,,55.333333333333336,56.5,1,51.0,50.61538461538461,0,50.72222222222222,3,3,5,4
msg_19,node3,node0,415,240000,240054,54.0,,48,,48.0,47.0,1,51.0,50.61538461538461,0,50.72222222222222,3,3,5,4
msg_20,node4,node0,415,240000,240047,47.0,,47,,47.0,48.0,1,51.0,50.916666666666664,0,50.94117647058823,4,4,5,4
msg_21,node0,node4,415,245047,245102,,53.0,58,55.0,51.0,51.25,1,47.0,48.0,0,51.19047619047619,2,2,5,1
msg_22,node0,node3,415,245054,245106,,47.0,58,52.0,51.0,51.25,1,49.5,47.0,0,51.19047619047619,2,2,5,1
msg_23,node0,node1,415,245102,245155,,48.0,58,53.0,51.714285714285715,51.25,1,53.75,47.0,0,51.391304347826086,1,1,5,1
msg_24,node1,node0,415,300000,300053,,53.0,53,53.0,53.75,50.0,1,51.875,51.25,0,51.458333333333336,4,4,5,4
msg_25,node2,node0,415,300000,300055,,53.0,57,55.0,54.75,56.5,1,51.875,51.25,0,51.458333333333336,4,4,5,4
msg_26,node3,node0,415,300000,300047,,47.0,47,47.0,49.5,49.5,1,51.875,51.25,0,51.458333333333336,4,4,5,4
msg_27,node4,node0,415,300000,300047,,47.0,47,47.0,47.0,51.5,1,51.875,51.25,0,51.458333333333336,4,4,5,4
msg_28,node0,node3,415,305047,305100,,53.0,53,53.0,51.875,51.1,1,49.0,49.5,0,51.32142857142857,1,1,5,1
msg_29,node0,node1,415,305100,305153,,53.0,54,53.0,52.0,51.1,1,53.6,50.0,0,51.37931034482759,1,1,5,1
msg_30,node1,node0,415,360000,360053,,53.0,53,53.0,53.6,51.0,1,52.1,51.1,0,51.43333333333333,4,4,5,4
msg_31,node2,node0,415,360000,360055,,53.0,57,55.0,54.8,56.5,1,52.1,51.1,0,51.43333333333333,4,4,5,4
msg_32,node3,node0,415,360000,360047,,47.0,47,47.0,49.0,50.666666666666664,1,52.1,51.1,0,51.43333333333333,4,4,5,4
msg_33,node4,node0,415,360000,360047,,47.0,47,47.0,47.0,51.5,1,52.1,51.1,0,51.43333333333333,4,4,5,4
msg_34,node0,node3,416,365047,365100,,53.0,54,53.0,52.1,51.0,2,48.666666666666664,50.666666666666664,0,51.3235294117647,2,2,5,2
msg_35,node0,node4,416,365047,365100,,53.0,54,53.0,52.1,51.0,2,47.0,51.5,0,51.3235294117647,2,2,5,2
msg_36,node1,node0,415,420000,420053,,53.0,53,53.0,53.5,51.0,1,52.25,51.0,0,51.416666666666664,4,4,5,4
msg_37,node2,node0,415,420000,420055,,53.0,57,55.0,54.833333333333336,56.5,1,52.25,51.0,0,51.416666666666664,4,4,5,4
msg_38,node3,node0,415,420000,420047,,47.0,47,47.0,48.666666666666664,51.25,1,52.25,51.0,0,51.416666666666664,4,4,5,4
msg_39,node4,node0,415,420000,420047,,47.0,47,47.0,47.0,52.0,1,52.25,51.0,0,51.416666666666664,4,4,5,4
msg_40,node0,node1,416,425053,425106,,53.0,54,53.0,52.25,50.92857142857143,1,53.42857142857143,51.0,0,51.325,1,1,5,1
msg_41,node0,node2,416,425106,425167,,59.0,63,61.0,52.30769230769231,50.92857142857143,1,54.857142857142854,56.5,0,51.36585365853659,1,1,5,1
msg_42,node1,node0,415,480000,480053,,53.0,53,53.0,53.42857142857143,51.5,1,52.92857142857143,50.92857142857143,0,51.595238095238095,4,4,5,4
msg_43,node2,node0,415,480000,480055,,53.0,57,55.0,54.857142857142854,58.0,1,52.92857142857143,50.92857142857143,0,51.595238095238095,4,4,5,4
msg_44,node3,node0,415,480000,480047,,47.0,47,47.0,48.42857142857143,51.25,1,52.92857142857143,50.92857142857143,0,51.595238095238095,4,4,5,4
msg_45,node4,node0,415,480000,480047,,47.0,47,47.0,47.0,52.0,1,52.92857142857143,50.92857142857143,0,51.595238095238095,4,4,5,4
msg_46,node0,node4,416,485047,485101,,55.0,54,54.0,52.92857142857143,50.875,1,47.0,52.0,0,51.5,1,1,5,1
msg_47,node0,node1,416,485101,485155,,55.0,54,54.0,53.0,50.875,2,53.375,51.5,0,51.5531914893617,2,2,5,2
