msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1052,52.0,,198,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1058,58.0,,92,,52.0,,4,,,0,52.0,3,3,5,4
msg_2,node4,node2,315,1000,1069,69.0,,92,,52.0,,4,,,0,52.0,3,3,5,4
msg_3,node4,node3,315,1000,1080,80.0,,91,,59.666666666666664,,4,,,0,59.666666666666664,1,1,5,4
msg_4,node4,node0,315,2000,2053,53.0,,84,,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_5,node4,node1,315,2000,2059,59.0,,94,,62.4,,4,,58.0,0,62.4,3,3,5,4
msg_6,node4,node2,315,2000,2070,70.0,,90,,62.4,,4,,69.0,0,62.4,3,3,5,4
msg_7,node4,node3,315,2000,2081,81.0,,98,,63.0,,4,,80.0,0,63.0,1,1,5,4
msg_8,node4,node0,315,3000,3052,52.0,,84,,65.25,,4,,52.5,0,65.25,4,4,5,4
msg_9,node4,node1,315,3000,3058,58.0,,87,,63.77777777777778,,4,,58.5,0,63.77777777777778,3,3,5,4
msg_10,node4,node2,316,3000,3069,69.0,,90,,63.77777777777778,,4,,69.5,0,63.77777777777778,3,3,5,4
msg_11,node4,node3,316,3000,3080,80.0,,98,,63.72727272727273,,4,,80.5,0,63.72727272727273,1,1,5,4
msg_12,node4,node0,316,4000,4053,53.0,,84,,65.08333333333333,,4,,52.333333333333336,0,65.08333333333333,4,4,5,4
msg_13,node4,node1,316,4000,4059,59.0,,87,,64.15384615384616,,4,,58.333333333333336,0,64.15384615384616,3,3,5,4
msg_14,node4,node2,316,4000,4070,70.0,,90,,64.15384615384616,,4,,69.33333333333333,0,64.15384615384616,3,3,5,4
msg_15,node4,node3,316,4000,4081,81.0,,98,,64.2,,4,,80.33333333333333,0,64.2,1,1,5,4
msg_16,node4,node0,316,5000,5052,52.0,,84,,65.25,,4,,52.5,0,65.25,4,4,5,4
msg_17,node4,node1,316,5000,5058,58.0,,87,,64.47058823529412,,4,,58.5,0,64.47058823529412,3,3,5,4
msg_18,node4,node2,316,5000,5069,69.0,,90,,64.47058823529412,,4,,69.5,0,64.47058823529412,3,3,5,4
msg_19,node4,node3,316,5000,5080,80.0,,98,,64.36842105263158,,4,,80.5,0,64.36842105263158,1,1,5,4
msg_20,node4,node0,316,6000,6053,53.0,,84,,65.15,,4,,52.4,0,65.15,4,4,5,4
msg_21,node4,node1,316,6000,6059,59.0,,87,,64.57142857142857,,4,,58.4,0,64.57142857142857,3,3,5,4
msg_22,node4,node2,316,6000,6070,70.0,,90,,64.57142857142857,,4,,69.4,0,64.57142857142857,3,3,5,4
msg_23,node4,node3,316,6000,6081,81.0,,98,,64.56521739130434,,4,,80.4,0,64.56521739130434,1,1,5,4
msg_24,node4,node0,316,7000,7052,52.0,,84,,65.25,,4,,52.5,0,65.25,4,4,5,4
msg_25,node4,node1,316,7000,7058,58.0,,87,,64.72,,4,,58.5,0,64.72,3,3,5,4
msg_26,node4,node2,316,7000,7069,69.0,,90,,64.72,,4,,69.5,0,64.72,3,3,5,4
msg_27,node4,node3,316,7000,7080,80.0,,98,,64.62962962962963,,4,,80.5,0,64.62962962962963,1,1,5,4
msg_28,node4,node0,316,8000,8054,54.0,,84,,65.17857142857143,,4,,52.42857142857143,0,65.17857142857143,4,4,5,4
msg_29,node4,node1,316,8000,8060,60.0,,87,,64.79310344827586,,4,,58.42857142857143,0,64.79310344827586,3,3,5,4
msg_30,node4,node2,316,8000,8071,71.0,,90,,64.79310344827586,,4,,69.42857142857143,0,64.79310344827586,3,3,5,4
msg_31,node4,node3,316,8000,8082,82.0,,98,,64.83870967741936,,4,,80.42857142857143,0,64.83870967741936,1,1,5,4
msg_32,node4,node0,316,9000,9052,52.0,,84,,65.375,,4,,52.625,0,65.375,4,4,5,4
msg_33,node4,node1,316,9000,9058,58.0,,87,,64.96969696969697,,4,,58.625,0,64.96969696969697,3,3,5,4
msg_34,node4,node2,316,9000,9069,69.0,,90,,64.76470588235294,,4,,69.625,0,64.76470588235294,2,2,5,4
msg_35,node4,node3,316,9000,9080,80.0,,91,,64.76470588235294,,4,,80.625,0,64.76470588235294,2,2,5,4
msg_36,node4,node0,316,10000,10053,53.0,,84,,65.30555555555556,,4,,52.55555555555556,0,65.30555555555556,4,4,5,4
msg_37,node4,node1,316,10000,10059,59.0,,87,,64.97297297297297,,4,,58.55555555555556,0,64.97297297297297,3,3,5,4
msg_38,node4,node2,316,10000,10070,70.0,,90,,64.97297297297297,,4,,69.55555555555556,0,64.97297297297297,3,3,5,4
msg_39,node4,node3,316,10000,10081,81.0,,98,,64.94871794871794,,4,,80.55555555555556,0,64.94871794871794,1,1,5,4
msg_40,node4,node0,316,11000,11052,52.0,,84,,65.35,,4,,52.6,0,65.35,4,4,5,4
msg_41,node4,node1,316,11000,11058,58.0,,87,,65.02439024390245,,4,,58.6,0,65.02439024390245,3,3,5,4
msg_42,node4,node2,316,11000,11069,69.0,,90,,65.02439024390245,,4,,69.6,0,65.02439024390245,3,3,5,4
msg_43,node4,node3,316,11000,11080,80.0,,98,,64.95348837209302,,4,,80.6,0,64.95348837209302,1,1,5,4
