msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1052,52.0,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1058,58.0,,52.0,,4,,,0,52.0,3,3,5,4
msg_2,node4,node2,315,1000,1069,69.0,,55.0,,4,,,0,55.0,2,2,5,4
msg_3,node4,node3,315,1000,1080,80.0,,55.0,,4,,,0,55.0,2,2,5,4
msg_4,node4,node0,315,2000,2053,53.0,,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_5,node4,node1,315,2000,2059,59.0,,62.4,,4,,58.0,0,62.4,3,3,5,4
msg_6,node4,node2,315,2000,2070,70.0,,62.4,,4,,69.0,0,62.4,3,3,5,4
msg_7,node4,node3,315,2000,2081,81.0,,62.4,,4,,80.0,0,62.4,3,3,5,4
msg_8,node4,node0,315,3000,3052,52.0,,65.25,,4,,52.5,0,65.25,4,4,5,4
msg_9,node4,node1,315,3000,3058,58.0,,63.77777777777778,,4,,58.5,0,63.77777777777778,3,3,5,4
msg_10,node4,node2,316,3000,3069,69.0,,63.77777777777778,,4,,69.5,0,63.77777777777778,3,3,5,4
msg_11,node4,node3,316,3000,3080,80.0,,63.72727272727273,,4,,80.5,0,63.72727272727273,1,1,5,4
msg_12,node4,node0,316,4000,4051,51.0,,65.08333333333333,,4,,52.333333333333336,0,65.08333333333333,4,4,5,4
msg_13,node4,node1,316,4000,4058,58.0,,64.0,,4,,58.333333333333336,0,64.0,3,3,5,4
msg_14,node4,node2,316,4000,4069,69.0,,64.0,,4,,69.33333333333333,0,64.0,3,3,5,4
msg_15,node4,node3,316,4000,4080,80.0,,63.93333333333333,,4,,80.33333333333333,0,63.93333333333333,1,1,5,4
msg_16,node4,node0,316,5000,5052,52.0,,64.9375,,4,,52.0,0,64.9375,4,4,5,4
msg_17,node4,node1,316,5000,5058,58.0,,64.17647058823529,,4,,58.25,0,64.17647058823529,3,3,5,4
msg_18,node4,node2,316,5000,5069,69.0,,64.17647058823529,,4,,69.25,0,64.17647058823529,3,3,5,4
msg_19,node4,node3,316,5000,5080,80.0,,64.17647058823529,,4,,80.25,0,64.17647058823529,3,3,5,4
msg_20,node4,node0,316,6000,6052,52.0,,64.9,,4,,52.0,0,64.9,4,4,5,4
msg_21,node4,node1,316,6000,6058,58.0,,64.28571428571429,,4,,58.2,0,64.28571428571429,3,3,5,4
msg_22,node4,node2,316,6000,6069,,,64.0,,4,,69.2,0,64.0,2,2,5,4
msg_23,node4,node3,316,6000,6080,,80.0,64.0,,4,,80.2,0,64.0,2,2,5,4
msg_24,node4,node0,316,7000,7052,,52.0,64.875,,4,,52.0,0,64.875,4,4,5,4
msg_25,node4,node1,316,7000,7055,,55.0,64.875,,4,,58.166666666666664,0,64.875,4,4,5,4
msg_26,node4,node2,316,7000,7069,,69.0,64.875,,4,,69.16666666666667,0,64.875,4,4,5,4
msg_27,node4,node3,316,7000,7080,,80.0,64.875,,4,,80.16666666666667,0,64.875,4,4,5,4
msg_28,node4,node0,316,8000,8052,,52.0,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_29,node4,node1,316,8000,8052,,52.0,64.75,,4,,57.714285714285715,0,64.75,4,4,5,4
msg_30,node4,node2,316,8000,8069,,69.0,64.75,,4,,69.14285714285714,0,64.75,4,4,5,4
msg_31,node4,node3,316,8000,8080,,80.0,64.75,,4,,80.14285714285714,0,64.75,4,4,5,4
msg_32,node4,node0,316,9000,9052,,52.0,64.5625,,4,,52.0,0,64.5625,4,4,5,4
msg_33,node4,node1,316,9000,9052,,52.0,64.5625,,4,,57.0,0,64.5625,4,4,5,4
msg_34,node4,node2,316,9000,9069,,69.0,64.5625,,4,,69.125,0,64.5625,4,4,5,4
msg_35,node4,node3,316,9000,9080,,80.0,64.5625,,4,,80.125,0,64.5625,4,4,5,4
msg_36,node4,node0,316,10000,10052,,52.0,64.41666666666667,,4,,52.0,0,64.41666666666667,4,4,5,4
msg_37,node4,node1,316,10000,10052,,52.0,64.41666666666667,,4,,56.44444444444444,0,64.41666666666667,4,4,5,4
msg_38,node4,node2,316,10000,10069,,69.0,64.41666666666667,,4,,69.11111111111111,0,64.41666666666667,4,4,5,4
msg_39,node4,node3,316,10000,10080,,80.0,64.41666666666667,,4,,80.11111111111111,0,64.41666666666667,4,4,5,4
msg_40,node4,node0,316,11000,11052,,52.0,64.3,,4,,52.0,0,64.3,4,4,5,4
msg_41,node4,node1,316,11000,11052,,52.0,64.3,,4,,56.0,0,64.3,4,4,5,4
msg_42,node4,node2,316,11000,11069,,69.0,64.3,,4,,69.1,0,64.3,4,4,5,4
msg_43,node4,node3,316,11000,11080,,80.0,64.3,,4,,80.1,0,64.3,4,4,5,4
msg_44,node4,node0,316,12000,12052,,52.0,64.20454545454545,,4,,52.0,0,64.20454545454545,4,4,5,4
msg_45,node4,node1,316,12000,12052,,52.0,64.20454545454545,,4,,55.63636363636363,0,64.20454545454545,4,4,5,4
msg_46,node4,node2,316,12000,12069,,69.0,64.20454545454545,,4,,69.0909090909091,0,64.20454545454545,4,4,5,4
msg_47,node4,node3,316,12000,12080,,80.0,64.20454545454545,,4,,80.0909090909091,0,64.20454545454545,4,4,5,4
msg_48,node4,node0,316,13000,13052,,52.0,64.125,,4,,52.0,0,64.125,4,4,5,4
msg_49,node4,node1,316,13000,13052,,52.0,64.125,,4,,55.333333333333336,0,64.125,4,4,5,4
msg_50,node4,node2,316,13000,13069,,69.0,64.125,,4,,69.08333333333333,0,64.125,4,4,5,4
msg_51,node4,node3,316,13000,13080,,80.0,64.125,,4,,80.08333333333333,0,64.125,4,4,5,4
msg_52,node4,node0,316,14000,14052,,52.0,64.0576923076923,,4,,52.0,0,64.0576923076923,4,4,5,4
msg_53,node4,node1,316,14000,14052,,52.0,64.0576923076923,,4,,55.07692307692308,0,64.0576923076923,4,4,5,4
msg_54,node4,node2,316,14000,14069,,69.0,64.0576923076923,,4,,69.07692307692308,0,64.0576923076923,4,4,5,4
msg_55,node4,node3,316,14000,14080,,80.0,64.0576923076923,,4,,80.07692307692308,0,64.0576923076923,4,4,5,4
msg_56,node4,node0,316,15000,15052,,52.0,64.0,,4,,52.0,0,64.0,4,4,5,4
msg_57,node4,node1,316,15000,15052,,52.0,64.0,,4,,54.857142857142854,0,64.0,4,4,5,4
msg_58,node4,node2,316,15000,15069,,69.0,64.0,,4,,69.07142857142857,0,64.0,4,4,5,4
msg_59,node4,node3,316,15000,15080,,80.0,64.0,,4,,80.07142857142857,0,64.0,4,4,5,4
msg_60,node4,node0,316,16000,16052,,52.0,63.95,,4,,52.0,0,63.95,4,4,5,4
msg_61,node4,node1,316,16000,16052,,52.0,63.95,,4,,54.666666666666664,0,63.95,4,4,5,4
msg_62,node4,node2,316,16000,16070,,70.0,63.95,,4,,69.06666666666666,0,63.95,4,4,5,4
msg_63,node4,node3,316,16000,16079,,80.0,63.95,,4,,80.06666666666666,0,63.95,4,4,5,4
msg_64,node4,node0,316,17000,17052,,52.0,63.90625,,4,,52.0,0,63.90625,4,4,5,4
msg_65,node4,node1,316,17000,17052,,52.0,63.90625,,4,,54.5,0,63.90625,4,4,5,4
msg_66,node4,node2,316,17000,17070,,70.0,63.90625,,4,,69.125,0,63.90625,4,4,5,4
msg_67,node4,node3,316,17000,17080,,80.0,63.90625,,4,,80.0,0,63.90625,4,4,5,4
msg_68,node4,node0,316,18000,18052,,52.0,63.88235294117647,,4,,52.0,0,63.88235294117647,4,4,5,4
msg_69,node4,node1,316,18000,18052,,52.0,63.88235294117647,,4,,54.35294117647059,0,63.88235294117647,4,4,5,4
msg_70,node4,node2,316,18000,18069,,69.0,63.88235294117647,,4,,69.17647058823529,0,63.88235294117647,4,4,5,4
msg_71,node4,node3,316,18000,18080,,80.0,63.88235294117647,,4,,80.0,0,63.88235294117647,4,4,5,4
msg_72,node4,node0,316,19000,19052,,52.0,63.84722222222222,,4,,52.0,0,63.84722222222222,4,4,5,4
msg_73,node4,node1,316,19000,19052,,52.0,63.84722222222222,,4,,54.22222222222222,0,63.84722222222222,4,4,5,4
msg_74,node4,node2,316,19000,19069,,69.0,63.84722222222222,,4,,69.16666666666667,0,63.84722222222222,4,4,5,4
msg_75,node4,node3,316,19000,19080,,80.0,63.84722222222222,,4,,80.0,0,63.84722222222222,4,4,5,4
msg_76,node4,node0,316,20000,20052,,52.0,63.81578947368421,,4,,52.0,0,63.81578947368421,4,4,5,4
msg_77,node4,node1,316,20000,20052,,52.0,63.81578947368421,,4,,54.10526315789474,0,63.81578947368421,4,4,5,4
msg_78,node4,node2,316,20000,20069,,69.0,63.81578947368421,,4,,69.15789473684211,0,63.81578947368421,4,4,5,4
msg_79,node4,node3,316,20000,20080,,80.0,63.81578947368421,,4,,80.0,0,63.81578947368421,4,4,5,4
msg_80,node4,node0,316,21000,21052,,52.0,63.7875,,4,,52.0,0,63.7875,4,4,5,4
msg_81,node4,node1,316,21000,21052,,52.0,63.7875,,4,,54.0,0,63.7875,4,4,5,4
msg_82,node4,node2,316,21000,21069,,69.0,63.7875,,4,,69.15,0,63.7875,4,4,5,4
msg_83,node4,node3,316,21000,21080,,80.0,63.7875,,4,,80.0,0,63.7875,4,4,5,4
msg_84,node4,node0,316,22000,22052,,52.0,63.76190476190476,,4,,52.0,0,63.76190476190476,4,4,5,4
msg_85,node4,node1,316,22000,22052,,52.0,63.76190476190476,,4,,53.904761904761905,0,63.76190476190476,4,4,5,4
msg_86,node4,node2,316,22000,22069,,69.0,63.76190476190476,,4,,69.14285714285714,0,63.76190476190476,4,4,5,4
msg_87,node4,node3,316,22000,22080,,80.0,63.76190476190476,,4,,80.0,0,63.76190476190476,4,4,5,4
msg_88,node4,node0,316,23000,23052,,52.0,63.73863636363637,,4,,52.0,0,63.73863636363637,4,4,5,4
msg_89,node4,node1,316,23000,23052,,52.0,63.73863636363637,,4,,53.81818181818182,0,63.73863636363637,4,4,5,4
msg_90,node4,node2,316,23000,23069,,69.0,63.73863636363637,,4,,69.13636363636364,0,63.73863636363637,4,4,5,4
msg_91,node4,node3,316,23000,23080,,80.0,63.73863636363637,,4,,80.0,0,63.73863636363637,4,4,5,4
msg_92,node4,node0,316,24000,24052,,52.0,63.71739130434783,,4,,52.0,0,63.71739130434783,4,4,5,4
msg_93,node4,node1,316,24000,24052,,52.0,63.71739130434783,,4,,53.73913043478261,0,63.71739130434783,4,4,5,4
msg_94,node4,node2,316,24000,24069,,69.0,63.71739130434783,,4,,69.1304347826087,0,63.71739130434783,4,4,5,4
msg_95,node4,node3,316,24000,24080,,80.0,63.71739130434783,,4,,80.0,0,63.71739130434783,4,4,5,4
msg_96,node4,node0,316,25000,25052,,52.0,63.697916666666664,,4,,52.0,0,63.697916666666664,4,4,5,4
msg_97,node4,node1,316,25000,25052,,52.0,63.697916666666664,,4,,53.666666666666664,0,63.697916666666664,4,4,5,4
msg_98,node4,node2,316,25000,25070,,70.0,63.697916666666664,,4,,69.125,0,63.697916666666664,4,4,5,4
msg_99,node4,node3,316,25000,25080,,80.0,63.697916666666664,,4,,80.0,0,63.697916666666664,4,4,5,4
msg_100,node4,node0,317,26000,26052,,52.0,63.69,,4,,52.0,0,63.69,4,4,5,4
msg_101,node4,node1,317,26000,26052,,52.0,63.69,,4,,53.6,0,63.69,4,4,5,4
msg_102,node4,node2,317,26000,26069,,69.0,63.69,,4,,69.16,0,63.69,4,4,5,4
msg_103,node4,node3,317,26000,26080,,80.0,63.69,,4,,80.0,0,63.69,4,4,5,4
msg_104,node4,node0,317,27000,27052,,52.0,63.67307692307692,,4,,52.0,0,63.67307692307692,4,4,5,4
msg_105,node4,node1,317,27000,27052,,52.0,63.67307692307692,,4,,53.53846153846154,0,63.67307692307692,4,4,5,4
msg_106,node4,node2,317,27000,27069,,69.0,63.67307692307692,,4,,69.15384615384616,0,63.67307692307692,4,4,5,4
msg_107,node4,node3,317,27000,27080,,80.0,63.67307692307692,,4,,80.0,0,63.67307692307692,4,4,5,4
msg_108,node4,node0,317,28000,28052,,52.0,63.657407407407405,,4,,52.0,0,63.657407407407405,4,4,5,4
msg_109,node4,node1,317,28000,28052,,52.0,63.657407407407405,,4,,53.48148148148148,0,63.657407407407405,4,4,5,4
msg_110,node4,node2,317,28000,28069,,69.0,63.657407407407405,,4,,69.14814814814815,0,63.657407407407405,4,4,5,4
msg_111,node4,node3,317,28000,28080,,80.0,63.657407407407405,,4,,80.0,0,63.657407407407405,4,4,5,4
