msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node0_0,node0,node1,100,1000,1054,54
node0_1,node0,node2,100,11000,11059,59
node1_0,node1,node0,100,11000,11054,54
node0_2,node0,node3,100,21000,21072,72
node1_1,node1,node2,100,21000,21057,57
node2_0,node2,node0,100,21000,21063,63
node0_3,node0,node4,100,31000,31058,58
node1_2,node1,node3,100,31000,31072,72
node2_1,node2,node1,100,31000,31055,55
node1_3,node1,node4,100,41000,41048,48
node2_2,node2,node3,100,41000,42276,1276
node4_0,node4,node0,100,41000,42262,1262
node2_3,node2,node4,100,51000,51054,54
node4_1,node4,node1,100,51000,51120,120
node4_2,node4,node2,100,61000,64161,3161
node4_3,node4,node3,100,71000,71091,91
