msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node0_0,node0,node1,100,1000,1053,53
node0_1,node0,node2,100,2000,2059,59
node0_2,node0,node3,100,3000,3066,66
node0_3,node0,node4,100,4000,4054,54
node1_0,node1,node0,100,11000,11054,54
node1_1,node1,node2,100,12000,12054,54
node1_2,node1,node3,100,13000,13060,60
node1_3,node1,node4,100,14000,14048,48
node2_0,node2,node0,100,21000,21060,60
node2_1,node2,node1,100,22000,22054,54
node2_2,node2,node3,100,23000,23066,66
node2_3,node2,node4,100,24000,24054,54
node4_0,node4,node0,100,41000,41055,55
node4_1,node4,node1,100,42000,42049,49
node4_2,node4,node2,100,43000,43054,54
node4_3,node4,node3,100,44000,44085,85
