msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node0_0,node0,node1,100,1000,1047,47
node0_1,node0,node2,100,2000,2053,53
node0_2,node0,node3,100,3000,3053,53
node0_3,node0,node4,100,4000,4047,47
node0_4,node0,node5,100,5000,5047,47
node0_5,node0,node6,100,6000,6047,47
node0_6,node0,node7,100,7000,7047,47
node0_7,node0,node8,100,8000,8047,47
node0_8,node0,node9,100,9000,9047,47
node0_9,node0,node10,100,10000,10059,59
node0_10,node0,node11,100,11000,11053,53
node1_0,node1,node0,100,11000,11100,100
node0_11,node0,node12,100,12000,12047,47
node1_1,node1,node2,100,12000,12120,120
node0_12,node0,node13,100,13000,13053,53
node1_2,node1,node3,100,13000,13111,111
node0_13,node0,node14,100,14000,14053,53
node1_3,node1,node4,100,14000,14117,117
node0_14,node0,node15,100,15000,15053,53
node1_4,node1,node5,100,15000,15103,103
node0_15,node0,node16,100,16000,16047,47
node1_5,node1,node6,100,16000,16100,100
node0_16,node0,node17,100,17000,17053,53
node1_6,node1,node7,100,17000,17101,101
node0_17,node0,node18,100,18000,18047,47
node1_7,node1,node8,100,18000,18108,108
node0_18,node0,node19,100,19000,19047,47
node1_8,node1,node9,100,19000,19107,107
node0_19,node0,node20,100,20000,20053,53
node1_9,node1,node10,100,20000,20105,105
node0_20,node0,node21,100,21000,21053,53
node1_10,node1,node11,100,21000,21108,108
node2_0,node2,node0,100,21000,21106,106
node0_21,node0,node22,100,22000,22047,47
node1_11,node1,node12,100,22000,22105,105
node2_1,node2,node1,100,22000,22108,108
node0_22,node0,node23,100,23000,23047,47
node1_12,node1,node13,100,23000,23111,111
node2_2,node2,node3,100,23000,23113,113
node0_23,node0,node24,100,24000,24053,53
node1_13,node1,node14,100,24000,24111,111
node2_3,node2,node4,100,24000,24108,108
node0_24,node0,node25,100,25000,25047,47
node1_14,node1,node15,100,25000,25107,107
node2_4,node2,node5,100,25000,25104,104
node0_25,node0,node26,100,26000,26047,47
node1_15,node1,node16,100,26000,26100,100
node2_5,node2,node6,100,26000,26104,104
node0_26,node0,node27,100,27000,27047,47
node1_16,node1,node17,100,27000,27110,110
node2_6,node2,node7,100,27000,27107,107
node0_27,node0,node28,100,28000,28053,53
node1_17,node1,node18,100,28000,28107,107
node2_7,node2,node8,100,28000,28110,110
node0_28,node0,node29,100,29000,29053,53
node1_18,node1,node19,100,29000,29102,102
node2_8,node2,node9,100,29000,29106,106
node0_29,node0,node30,100,30000,30047,47
node1_19,node1,node20,100,30000,30098,98
node2_9,node2,node10,100,30000,30116,116
node0_30,node0,node31,100,31000,31053,53
node1_20,node1,node21,100,31000,31115,115
node2_10,node2,node11,100,31000,31119,119
node3_0,node3,node0,100,31000,31110,110
node0_31,node0,node32,100,32000,32047,47
node1_21,node1,node22,100,32000,32100,100
node2_11,node2,node12,100,32000,32106,106
node3_1,node3,node1,100,32000,32105,105
node0_32,node0,node33,100,33000,33053,53
node1_22,node1,node23,100,33000,33107,107
node2_12,node2,node13,100,33000,33116,116
node3_2,node3,node2,100,33000,33119,119
node0_33,node0,node34,100,34000,34047,47
node1_23,node1,node24,100,34000,34114,114
