real_timestamp,real_datetime,simulation_time_s,relative_real_time_s
1754836585.1368709,2025-08-10 16:36:25.136871,0.0,0.836162805557251
1754836585.1972609,2025-08-10 16:36:25.197261,1.0,0.8965528011322021
1754836585.322439,2025-08-10 16:36:25.322439,1.0,1.021730899810791
1754836585.3756158,2025-08-10 16:36:25.375616,2.0,1.0749077796936035
1754836585.531222,2025-08-10 16:36:25.531222,2.0,1.2305140495300293
1754836585.5836306,2025-08-10 16:36:25.583631,3.0,1.2829225063323975
1754836585.7383173,2025-08-10 16:36:25.738317,3.0,1.4376091957092285
1754836585.7980947,2025-08-10 16:36:25.798095,4.0,1.4973866939544678
1754836586.954115,2025-08-10 16:36:26.954115,4.0,2.653406858444214
1754836587.0511367,2025-08-10 16:36:27.051137,5.0,2.7504286766052246
1754836588.2087152,2025-08-10 16:36:28.208715,5.0,3.9080071449279785
1754836588.3187225,2025-08-10 16:36:28.318722,6.0,4.018014430999756
1754836588.4559422,2025-08-10 16:36:28.455942,6.001,4.155234098434448
1754836588.5621476,2025-08-10 16:36:28.562148,7.0,4.261439561843872
1754836588.711043,2025-08-10 16:36:28.711043,7.001,4.410334825515747
1754836588.817136,2025-08-10 16:36:28.817136,8.0,4.516427993774414
1754836588.971088,2025-08-10 16:36:28.971088,8.001,4.670379877090454
1754836589.0827982,2025-08-10 16:36:29.082798,9.0,4.782090187072754
1754836589.233845,2025-08-10 16:36:29.233845,9.001,4.933136940002441
1754836589.3494585,2025-08-10 16:36:29.349458,10.0,5.048750400543213
1754836589.4934368,2025-08-10 16:36:29.493437,10.002,5.192728757858276
1754836589.6021478,2025-08-10 16:36:29.602148,11.0,5.3014397621154785
1754836589.752791,2025-08-10 16:36:29.752791,11.107,5.452082872390747
1754836589.863391,2025-08-10 16:36:29.863391,12.0,5.562682867050171
1754836591.0107663,2025-08-10 16:36:31.010766,12.109,6.710058212280273
1754836591.129537,2025-08-10 16:36:31.129537,13.0,6.828829050064087
1754836591.2667277,2025-08-10 16:36:31.266728,13.001,6.966019630432129
1754836591.3282194,2025-08-10 16:36:31.328219,13.118,7.027511358261108
1754836591.445424,2025-08-10 16:36:31.445424,14.0,7.144716024398804
1754836591.574815,2025-08-10 16:36:31.574815,14.002,7.274106979370117
1754836591.6876493,2025-08-10 16:36:31.687649,15.0,7.386941194534302
1754836591.830972,2025-08-10 16:36:31.830972,15.001,7.530263900756836
1754836591.93158,2025-08-10 16:36:31.931580,16.0,7.630872011184692
1754836592.0119178,2025-08-10 16:36:32.011918,16.099,7.711209774017334
1754836592.1332366,2025-08-10 16:36:32.133237,17.0,7.832528591156006
1754836592.2533944,2025-08-10 16:36:32.253394,17.001,7.952686309814453
1754836592.325828,2025-08-10 16:36:32.325828,17.12,8.02512001991272
1754836593.4321895,2025-08-10 16:36:33.432189,18.0,9.131481409072876
1754836594.568253,2025-08-10 16:36:34.568253,18.0,10.267544984817505
1754836594.692297,2025-08-10 16:36:34.692297,19.0,10.391588926315308
1754836594.840937,2025-08-10 16:36:34.840937,19.107,10.540228843688965
1754836594.9040265,2025-08-10 16:36:34.904027,19.122,10.603318452835083
1754836596.033413,2025-08-10 16:36:36.033413,20.0,11.732704877853394
1754836596.2078702,2025-08-10 16:36:36.207870,20.001,11.907162189483643
1754836597.3219051,2025-08-10 16:36:37.321905,21.0,13.021197080612183
1754836597.447524,2025-08-10 16:36:37.447524,21.002,13.14681601524353
1754836597.504956,2025-08-10 16:36:37.504956,21.131,13.204247951507568
1754836597.5815892,2025-08-10 16:36:37.581589,22.0,13.28088116645813
1754836597.717955,2025-08-10 16:36:37.717955,22.077,13.41724705696106
1754836597.7854443,2025-08-10 16:36:37.785444,22.111,13.484736204147339
1754836598.8968928,2025-08-10 16:36:38.896893,23.0,14.596184730529785
1754836600.0401566,2025-08-10 16:36:40.040157,23.0,15.739448547363281
1754836600.1643162,2025-08-10 16:36:40.164316,24.0,15.863608121871948
1754836600.3009777,2025-08-10 16:36:40.300978,24.0,16.000269651412964
1754836600.365427,2025-08-10 16:36:40.365427,24.112,16.0647189617157
1754836600.4829786,2025-08-10 16:36:40.482979,24.112,16.182270526885986
1754836600.571329,2025-08-10 16:36:40.571329,24.123,16.270621061325073
1754836600.6687536,2025-08-10 16:36:40.668754,25.0,16.368045568466187
1754836600.7892954,2025-08-10 16:36:40.789295,25.0,16.488587379455566
1754836600.8473141,2025-08-10 16:36:40.847314,25.097,16.546606063842773
1754836600.9355652,2025-08-10 16:36:40.935565,26.0,16.634857177734375
1754836601.0686195,2025-08-10 16:36:41.068619,26.088,16.767911434173584
1754836601.1758034,2025-08-10 16:36:41.175803,27.0,16.87509536743164
1754836602.3441381,2025-08-10 16:36:42.344138,27.001,18.04343008995056
1754836602.4026864,2025-08-10 16:36:42.402686,27.104,18.101978302001953
1754836602.455696,2025-08-10 16:36:42.455696,27.106,18.154988050460815
1754836602.5598423,2025-08-10 16:36:42.559842,28.0,18.25913429260254
1754836602.6905074,2025-08-10 16:36:42.690507,28.105,18.38979935646057
1754836602.8043158,2025-08-10 16:36:42.804316,29.0,18.503607749938965
1754836602.9296083,2025-08-10 16:36:42.929608,29.111,18.628900289535522
1754836603.0450304,2025-08-10 16:36:43.045030,30.0,18.744322299957275
1754836603.182379,2025-08-10 16:36:43.182379,30.114,18.88167095184326
1754836603.2426429,2025-08-10 16:36:43.242643,30.115,18.941934823989868
1754836604.3606021,2025-08-10 16:36:44.360602,31.0,20.05989408493042
1754836604.4914124,2025-08-10 16:36:44.491412,31.002,20.190704345703125
1754836604.5989513,2025-08-10 16:36:44.598951,32.0,20.298243284225464
1754836604.775322,2025-08-10 16:36:44.775322,32.002,20.474613904953003
1754836604.8854496,2025-08-10 16:36:44.885450,32.104,20.584741592407227
1754836604.9972017,2025-08-10 16:36:44.997202,32.118,20.69649362564087
1754836605.1078594,2025-08-10 16:36:45.107859,32.12,20.807151317596436
1754836606.217018,2025-08-10 16:36:46.217018,33.0,21.91630983352661
1754836606.3435078,2025-08-10 16:36:46.343508,33.001,22.042799711227417
1754836606.459578,2025-08-10 16:36:46.459578,34.0,22.158869981765747
1754836606.6253784,2025-08-10 16:36:46.625378,34.108,22.32467031478882
1754836606.7373533,2025-08-10 16:36:46.737353,34.109,22.43664526939392
1754836606.8467028,2025-08-10 16:36:46.846703,34.114,22.545994758605957
1754836606.9565675,2025-08-10 16:36:46.956568,34.115,22.65585947036743
1754836608.0635843,2025-08-10 16:36:48.063584,35.0,23.762876272201538
1754836608.192678,2025-08-10 16:36:48.192678,35.001,23.891969919204712
1754836608.3091366,2025-08-10 16:36:48.309137,36.0,24.0084285736084
1754836608.474233,2025-08-10 16:36:48.474233,36.001,24.173524856567383
1754836608.5832963,2025-08-10 16:36:48.583296,36.107,24.282588243484497
1754836608.6444073,2025-08-10 16:36:48.644407,36.107,24.34369921684265
1754836608.7309258,2025-08-10 16:36:48.730926,36.112,24.430217742919922
1754836609.8460612,2025-08-10 16:36:49.846061,37.0,25.545353174209595
1754836609.9844196,2025-08-10 16:36:49.984420,37.002,25.683711528778076
1754836610.1080706,2025-08-10 16:36:50.108071,38.0,25.80736255645752
1754836610.2441127,2025-08-10 16:36:50.244113,38.112,25.94340467453003
1754836610.3111224,2025-08-10 16:36:50.311122,38.114,26.010414361953735
1754836610.4227295,2025-08-10 16:36:50.422729,38.116,26.122021436691284
1754836610.5297363,2025-08-10 16:36:50.529736,38.12,26.22902822494507
1754836611.6480064,2025-08-10 16:36:51.648006,39.0,27.34729838371277
1754836611.7943099,2025-08-10 16:36:51.794310,39.0,27.49360179901123
1754836611.8733401,2025-08-10 16:36:51.873340,40.0,27.57263207435608
1754836611.9649346,2025-08-10 16:36:51.964935,40.0,27.664226531982422
1754836612.0231998,2025-08-10 16:36:52.023200,40.076,27.72249174118042
1754836612.1002004,2025-08-10 16:36:52.100200,40.077,27.799492359161377
1754836612.2102125,2025-08-10 16:36:52.210212,40.114,27.909504413604736
1754836613.3269546,2025-08-10 16:36:53.326955,41.0,29.026246547698975
1754836613.4559646,2025-08-10 16:36:53.455965,41.0,29.155256509780884
1754836613.5796835,2025-08-10 16:36:53.579684,42.0,29.27897548675537
1754836613.728128,2025-08-10 16:36:53.728128,42.116,29.427419900894165
1754836613.8008785,2025-08-10 16:36:53.800879,42.118,29.500170469284058
1754836613.9039373,2025-08-10 16:36:53.903937,42.125,29.6032292842865
1754836615.020443,2025-08-10 16:36:55.020443,43.0,30.71973490715027
1754836616.1383018,2025-08-10 16:36:56.138302,43.0,31.83759379386902
1754836616.2164695,2025-08-10 16:36:56.216470,44.0,31.915761470794678
1754836616.366195,2025-08-10 16:36:56.366195,44.0,32.065486907958984
1754836616.433666,2025-08-10 16:36:56.433666,44.075,32.13295793533325
1754836616.534506,2025-08-10 16:36:56.534506,44.076,32.233798027038574
1754836616.6356509,2025-08-10 16:36:56.635651,44.114,32.33494281768799
1754836616.747033,2025-08-10 16:36:56.747033,44.117,32.446325063705444
1754836617.8597825,2025-08-10 16:36:57.859782,45.0,33.55907440185547
1754836617.9909077,2025-08-10 16:36:57.990908,45.001,33.69019961357117
1754836618.1118186,2025-08-10 16:36:58.111819,46.0,33.811110496520996
1754836618.26305,2025-08-10 16:36:58.263050,46.001,33.96234202384949
1754836618.3281195,2025-08-10 16:36:58.328120,46.113,34.027411460876465
1754836618.4523804,2025-08-10 16:36:58.452380,46.114,34.15167236328125
1754836618.5198262,2025-08-10 16:36:58.519826,46.114,34.21911811828613
1754836618.611351,2025-08-10 16:36:58.611351,46.122,34.31064295768738
1754836619.7201765,2025-08-10 16:36:59.720176,47.0,35.41946840286255
1754836620.8473783,2025-08-10 16:37:00.847378,47.0,36.54667019844055
1754836620.9785175,2025-08-10 16:37:00.978518,48.0,36.67780947685242
1754836621.1156142,2025-08-10 16:37:01.115614,48.105,36.81490612030029
1754836621.1892903,2025-08-10 16:37:01.189290,48.107,36.88858222961426
1754836621.313164,2025-08-10 16:37:01.313164,48.109,37.01245594024658
1754836621.4001582,2025-08-10 16:37:01.400158,49.0,37.09945011138916
1754836621.534665,2025-08-10 16:37:01.534665,49.002,37.233957052230835
1754836621.6548045,2025-08-10 16:37:01.654804,50.0,37.35409641265869
1754836621.7362323,2025-08-10 16:37:01.736232,50.0,37.435524225234985
1754836621.821515,2025-08-10 16:37:01.821515,50.117,37.52080702781677
1754836621.9384043,2025-08-10 16:37:01.938404,51.0,37.637696266174316
1754836622.0814402,2025-08-10 16:37:02.081440,51.001,37.78073215484619
1754836622.154042,2025-08-10 16:37:02.154042,51.118,37.853333950042725
1754836622.2605824,2025-08-10 16:37:02.260582,51.119,37.959874391555786
1754836622.3623145,2025-08-10 16:37:02.362314,51.12,38.06160640716553
1754836623.471134,2025-08-10 16:37:03.471134,52.0,39.17042589187622
1754836624.6227133,2025-08-10 16:37:04.622713,52.0,40.32200527191162
1754836624.7444553,2025-08-10 16:37:04.744455,53.0,40.4437472820282
1754836624.8768666,2025-08-10 16:37:04.876867,53.11,40.57615852355957
1754836624.9468834,2025-08-10 16:37:04.946883,53.111,40.646175384521484
1754836625.0571413,2025-08-10 16:37:05.057141,53.121,40.7564332485199
1754836626.176366,2025-08-10 16:37:06.176366,54.0,41.87565803527832
1754836626.2935982,2025-08-10 16:37:06.293598,54.001,41.99289011955261
1754836626.4195888,2025-08-10 16:37:06.419589,55.0,42.11888074874878
1754836626.5777934,2025-08-10 16:37:06.577793,55.0,42.277085304260254
1754836626.6888137,2025-08-10 16:37:06.688814,55.119,42.388105630874634
1754836626.7931237,2025-08-10 16:37:06.793124,55.12,42.4924156665802
1754836626.9005246,2025-08-10 16:37:06.900525,55.124,42.59981656074524
1754836627.0035985,2025-08-10 16:37:07.003598,55.125,42.702890396118164
1754836627.100898,2025-08-10 16:37:07.100898,56.0,42.80018997192383
1754836631.2135906,2025-08-10 16:37:11.213591,56.0,46.912882566452026
1754836631.2859077,2025-08-10 16:37:11.285908,56.097,46.98519968986511
1754836631.3554747,2025-08-10 16:37:11.355475,56.098,47.05476665496826
1754836631.4360251,2025-08-10 16:37:11.436025,57.0,47.13531708717346
1754836631.5303192,2025-08-10 16:37:11.530319,57.081,47.22961115837097
1754836631.6041625,2025-08-10 16:37:11.604162,57.081,47.30345439910889
1754836631.6883767,2025-08-10 16:37:11.688377,58.0,47.38766860961914
1754836631.8078134,2025-08-10 16:37:11.807813,58.086,47.507105350494385
1754836631.943388,2025-08-10 16:37:11.943388,59.0,47.642679929733276
1754836632.036402,2025-08-10 16:37:12.036402,59.001,47.73569393157959
1754836632.122146,2025-08-10 16:37:12.122146,59.132,47.82143783569336
1754836632.2123878,2025-08-10 16:37:12.212388,60.0,47.91167974472046
