msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node49_0,node49,node0,8,8658,8710.0,52.0
node49_1,node49,node1,8,8658,8721.0,63.0
node49_2,node49,node2,8,8658,8732.0,74.0
node49_3,node49,node3,8,8658,8743.0,85.0
node49_4,node49,node4,8,8658,8754.0,96.0
node49_5,node49,node5,8,8658,8798.0,140.0
node49_6,node49,node6,8,8658,8809.0,151.0
node49_7,node49,node7,8,8658,8820.0,162.0
node49_8,node49,node8,8,8658,8831.0,173.0
node49_9,node49,node9,8,8658,8842.0,184.0
node49_10,node49,node10,8,8658,8853.0,195.0
node49_11,node49,node11,8,8658,8897.0,239.0
node49_12,node49,node12,8,8658,8908.0,250.0
node49_13,node49,node13,8,8658,8919.0,261.0
node49_14,node49,node14,8,8658,8930.0,272.0
node49_15,node49,node15,8,8658,8941.0,283.0
node49_16,node49,node16,8,8658,8952.0,294.0
node49_17,node49,node17,8,8658,8996.0,338.0
node49_18,node49,node18,8,8658,9007.0,349.0
node49_19,node49,node19,8,8658,9018.0,360.0
node49_20,node49,node20,8,8658,9029.0,371.0
node49_21,node49,node21,8,8658,9040.0,382.0
node49_22,node49,node22,8,8658,9051.0,393.0
node49_23,node49,node23,8,8658,9062.0,404.0
node49_24,node49,node24,8,8658,9106.0,448.0
node49_25,node49,node25,8,8658,9117.0,459.0
node49_26,node49,node26,8,8658,9128.0,470.0
node49_27,node49,node27,8,8658,9139.0,481.0
node49_28,node49,node28,8,8658,9150.0,492.0
node49_29,node49,node29,8,8658,9161.0,503.0
node49_30,node49,node30,8,8658,9205.0,547.0
node49_31,node49,node31,8,8658,9216.0,558.0
node49_32,node49,node32,8,8658,9227.0,569.0
node49_33,node49,node33,8,8658,9238.0,580.0
node49_34,node49,node34,8,8658,9249.0,591.0
node49_35,node49,node35,8,8658,9260.0,602.0
node49_36,node49,node36,8,8658,9304.0,646.0
node49_37,node49,node37,8,8658,9315.0,657.0
node49_38,node49,node38,8,8658,9326.0,668.0
node49_39,node49,node39,8,8658,9337.0,679.0
node49_40,node49,node40,8,8658,9348.0,690.0
node49_41,node49,node41,8,8658,9386.0,728.0
node49_42,node49,node42,8,8658,9397.0,739.0
node49_43,node49,node43,8,8658,9408.0,750.0
node49_44,node49,node44,8,8658,9419.0,761.0
node49_45,node49,node45,8,8658,9430.0,772.0
node49_46,node49,node46,8,8658,9441.0,783.0
node49_47,node49,node47,8,8658,9480.0,822.0
node49_48,node49,node48,8,8658,9491.0,833.0
node49_49,node49,node0,8,121467,121519.0,52.0
node49_50,node49,node1,8,121467,121530.0,63.0
node49_51,node49,node2,8,121467,121541.0,74.0
node49_52,node49,node3,8,121467,121552.0,85.0
node49_53,node49,node4,8,121467,121563.0,96.0
node49_54,node49,node5,8,121467,121601.0,134.0
node49_55,node49,node6,8,121467,121612.0,145.0
node49_56,node49,node7,8,121467,121623.0,156.0
node49_57,node49,node8,8,121467,121634.0,167.0
node49_58,node49,node9,8,121467,121645.0,178.0
node49_59,node49,node10,8,121467,121656.0,189.0
node49_60,node49,node11,8,121467,121700.0,233.0
node49_61,node49,node12,8,121467,121711.0,244.0
node49_62,node49,node13,8,121467,121722.0,255.0
node49_63,node49,node14,8,121467,121733.0,266.0
node49_64,node49,node15,8,121467,121744.0,277.0
node49_65,node49,node16,8,121467,121755.0,288.0
node49_66,node49,node17,8,121467,121799.0,332.0
node49_67,node49,node18,8,121467,121810.0,343.0
node49_68,node49,node19,8,121467,121821.0,354.0
node49_69,node49,node20,8,121467,121832.0,365.0
node49_70,node49,node21,8,121467,121843.0,376.0
node49_71,node49,node22,8,121467,121854.0,387.0
node49_72,node49,node23,8,121467,121865.0,398.0
node49_73,node49,node24,8,121467,121909.0,442.0
node49_74,node49,node25,8,121467,121920.0,453.0
node49_75,node49,node26,8,121467,121931.0,464.0
node49_76,node49,node27,8,121467,121942.0,475.0
node49_77,node49,node28,8,121467,121953.0,486.0
node49_78,node49,node29,8,121467,121964.0,497.0
node49_79,node49,node30,8,121467,122008.0,541.0
node49_80,node49,node31,8,121467,122019.0,552.0
node49_81,node49,node32,8,121467,122030.0,563.0
node49_82,node49,node33,8,121467,122041.0,574.0
node49_83,node49,node34,8,121467,122052.0,585.0
node49_84,node49,node35,8,121467,122096.0,629.0
node49_85,node49,node36,8,121467,122107.0,640.0
node49_86,node49,node37,8,121467,122118.0,651.0
node49_87,node49,node38,8,121467,122129.0,662.0
node49_88,node49,node39,8,121467,122140.0,673.0
node49_89,node49,node40,8,121467,122151.0,684.0
node49_90,node49,node41,8,121467,122195.0,728.0
node49_91,node49,node42,8,121467,122206.0,739.0
node49_92,node49,node43,8,121467,122217.0,750.0
node49_93,node49,node44,8,121467,122228.0,761.0
node49_94,node49,node45,8,121467,122239.0,772.0
node49_95,node49,node46,8,121467,122278.0,811.0
node49_96,node49,node47,8,121467,122289.0,822.0
node49_97,node49,node48,8,121467,122300.0,833.0
node49_98,node49,node0,8,208045,208097.0,52.0
node49_99,node49,node1,8,208045,208108.0,63.0
node49_100,node49,node2,8,208045,208119.0,74.0
node49_101,node49,node3,8,208045,208130.0,85.0
node49_102,node49,node4,8,208045,208141.0,96.0
node49_103,node49,node5,8,208045,208185.0,140.0
node49_104,node49,node6,8,208045,208196.0,151.0
