msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,223,145,192,47.0,,47,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,223,145,203,58.0,,58,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,223,145,214,69.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_3,node4,node3,223,145,225,80.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_4,node4,node0,223,2025,2072,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,223,2025,2083,58.0,,58,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,223,2025,2094,69.0,,69,,60.2,,4,,69.0,0,60.2,3,3,5,4
msg_7,node4,node3,223,2025,2105,80.0,,80,,61.142857142857146,,4,,80.0,0,61.142857142857146,1,1,5,4
msg_8,node4,node0,223,3468,3515,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,223,3468,3526,58.0,,58,,61.666666666666664,,4,,58.0,0,61.666666666666664,3,3,5,4
msg_10,node4,node2,224,3468,3537,69.0,,69,,61.666666666666664,,4,,69.0,0,61.666666666666664,3,3,5,4
msg_11,node4,node3,224,3468,3548,80.0,,80,,62.0,,4,,80.0,0,62.0,1,1,5,4
msg_12,node4,node0,224,3761,3809,48.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_13,node4,node1,224,3761,3820,59.0,,58,,62.30769230769231,,4,,58.0,0,62.30769230769231,3,3,5,4
msg_14,node4,node2,224,3761,3831,70.0,,69,,62.07142857142857,,4,,69.0,0,62.07142857142857,2,2,5,4
msg_15,node4,node3,224,3761,3842,81.0,,80,,62.6,,4,,80.0,0,62.6,1,1,5,4
msg_16,node4,node0,224,4445,4494,49.0,,47,,63.75,,4,,47.25,0,63.75,4,4,5,4
msg_17,node4,node1,224,4445,4505,60.0,,58,,62.88235294117647,,4,,58.25,0,62.88235294117647,3,3,5,4
msg_18,node4,node2,224,4445,4516,71.0,,70,,62.72222222222222,,4,,69.25,0,62.72222222222222,2,2,5,4
msg_19,node4,node3,224,4445,4527,82.0,,80,,62.72222222222222,,4,,80.25,0,62.72222222222222,2,2,5,4
msg_20,node4,node0,224,5042,5088,,,46,,64.1,,4,,47.6,0,64.1,4,4,5,4
msg_21,node4,node1,224,5042,5094,,,52,,64.1,,4,,58.6,0,64.1,4,4,5,4
msg_22,node4,node2,224,5042,5116,,,74,,64.1,,4,,69.6,0,64.1,4,4,5,4
msg_23,node4,node3,224,5042,5096,,49.0,59,54.0,64.1,,4,,80.6,0,64.1,4,4,5,4
msg_24,node4,node0,224,6098,6151,,59.0,47,53.0,62.833333333333336,,4,,47.333333333333336,0,62.833333333333336,4,4,5,4
msg_25,node4,node1,224,6098,6156,,59.0,58,58.0,62.833333333333336,,4,,57.5,0,62.833333333333336,4,4,5,4
msg_26,node4,node2,224,6098,6172,,69.0,80,74.0,62.833333333333336,,4,,70.33333333333333,0,62.833333333333336,4,4,5,4
msg_27,node4,node3,224,6098,6172,,69.0,80,74.0,62.833333333333336,,4,,76.16666666666667,0,62.833333333333336,4,4,5,4
msg_28,node4,node0,224,7651,7704,,59.0,47,53.0,63.107142857142854,,4,,48.142857142857146,0,63.107142857142854,4,4,5,4
msg_29,node4,node1,224,7651,7709,,59.0,58,58.0,63.107142857142854,,4,,57.57142857142857,0,63.107142857142854,4,4,5,4
msg_30,node4,node2,224,7651,7725,,69.0,80,74.0,63.107142857142854,,4,,70.85714285714286,0,63.107142857142854,4,4,5,4
msg_31,node4,node3,224,7651,7725,,69.0,80,74.0,63.107142857142854,,4,,75.85714285714286,0,63.107142857142854,4,4,5,4
msg_32,node4,node0,224,7751,7799,,49.0,47,48.0,63.3125,,4,,48.75,0,63.3125,4,4,5,4
msg_33,node4,node1,224,7751,7804,,49.0,58,53.0,63.3125,,4,,57.625,0,63.3125,4,4,5,4
msg_34,node4,node2,224,7751,7815,,49.0,80,64.0,63.3125,,4,,71.25,0,63.3125,4,4,5,4
msg_35,node4,node3,224,7751,7815,,49.0,80,64.0,63.3125,,4,,75.625,0,63.3125,4,4,5,4
msg_36,node4,node0,224,7799,7852,,59.0,47,53.0,62.638888888888886,,4,,48.666666666666664,0,62.638888888888886,4,4,5,4
msg_37,node4,node1,224,7799,7857,,59.0,58,58.0,62.638888888888886,,4,,57.111111111111114,0,62.638888888888886,4,4,5,4
msg_38,node4,node2,224,7799,7873,,69.0,80,74.0,62.638888888888886,,4,,70.44444444444444,0,62.638888888888886,4,4,5,4
msg_39,node4,node3,224,7799,7873,,69.0,80,74.0,62.638888888888886,,4,,74.33333333333333,0,62.638888888888886,4,4,5,4
msg_40,node4,node0,224,9585,9638,,59.0,47,53.0,62.85,,4,,49.1,0,62.85,4,4,5,4
msg_41,node4,node1,224,9585,9643,,59.0,58,58.0,62.85,,4,,57.2,0,62.85,4,4,5,4
msg_42,node4,node2,224,9585,9659,,69.0,80,74.0,62.85,,4,,70.8,0,62.85,4,4,5,4
msg_43,node4,node3,224,9585,9659,,69.0,80,74.0,62.85,,4,,74.3,0,62.85,4,4,5,4
msg_44,node4,node0,224,10152,10205,,59.0,47,53.0,63.02272727272727,,4,,49.45454545454545,0,63.02272727272727,4,4,5,4
msg_45,node4,node1,224,10152,10210,,59.0,58,58.0,63.02272727272727,,4,,57.27272727272727,0,63.02272727272727,4,4,5,4
msg_46,node4,node2,224,10152,10226,,69.0,80,74.0,63.02272727272727,,4,,71.0909090909091,0,63.02272727272727,4,4,5,4
msg_47,node4,node3,224,10152,10226,,69.0,80,74.0,63.02272727272727,,4,,74.27272727272727,0,63.02272727272727,4,4,5,4
msg_48,node4,node0,224,11590,11643,,59.0,47,53.0,63.166666666666664,,4,,49.75,0,63.166666666666664,4,4,5,4
msg_49,node4,node1,224,11590,11648,,59.0,58,58.0,63.166666666666664,,4,,57.333333333333336,0,63.166666666666664,4,4,5,4
msg_50,node4,node2,224,11590,11664,,69.0,80,74.0,63.166666666666664,,4,,71.33333333333333,0,63.166666666666664,4,4,5,4
msg_51,node4,node3,224,11590,11664,,69.0,80,74.0,63.166666666666664,,4,,74.25,0,63.166666666666664,4,4,5,4
msg_52,node4,node0,224,11643,11691,,49.0,47,48.0,63.28846153846154,,4,,50.0,0,63.28846153846154,4,4,5,4
msg_53,node4,node1,224,11643,11696,,49.0,58,53.0,63.28846153846154,,4,,57.38461538461539,0,63.28846153846154,4,4,5,4
msg_54,node4,node2,224,11643,11707,,49.0,80,64.0,63.28846153846154,,4,,71.53846153846153,0,63.28846153846154,4,4,5,4
msg_55,node4,node3,224,11643,11707,,49.0,80,64.0,63.28846153846154,,4,,74.23076923076923,0,63.28846153846154,4,4,5,4
msg_56,node4,node0,224,12180,12233,,59.0,47,53.0,62.857142857142854,,4,,49.857142857142854,0,62.857142857142854,4,4,5,4
msg_57,node4,node1,224,12180,12238,,59.0,58,58.0,62.857142857142854,,4,,57.07142857142857,0,62.857142857142854,4,4,5,4
msg_58,node4,node2,224,12180,12254,,69.0,80,74.0,62.857142857142854,,4,,71.0,0,62.857142857142854,4,4,5,4
