msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,315,1000,1055.0,55.0,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,315,6000,6062.0,62.0,,,,55.0,,1,,,0,55.0,1,1,3,1
msg_2,node0,node3,315,11000,,,,,,57.666666666666664,56.666666666666664,1,,,0,55.25,8,8,5,2
msg_3,node1,node0,315,11000,11053.0,53.0,,,,,55.0,1,58.5,,1,58.5,2,2,4,2
msg_4,node0,node4,315,16000,16056.0,56.0,,,,58.5,53.0,1,,,0,56.666666666666664,3,3,5,2
msg_5,node1,node2,315,16000,16055.0,55.0,,,,53.0,55.0,1,,62.0,0,56.666666666666664,3,3,5,2
msg_6,node1,node3,315,21000,,,,,,52.0,53.333333333333336,1,,,0,55.25,8,8,5,2
msg_7,node2,node0,315,21000,21063.0,63.0,,,,,58.5,1,57.666666666666664,53.0,0,56.2,3,3,5,2
msg_8,node1,node4,315,26000,26048.0,48.0,,,,54.0,55.0,1,,56.0,0,57.333333333333336,4,4,5,2
msg_9,node2,node1,315,26000,26057.0,57.0,,,,63.0,58.5,1,54.0,55.0,1,57.333333333333336,4,4,5,2
msg_10,node2,node3,315,31000,,,,,,59.0,57.333333333333336,1,,,1,55.25,8,8,5,2
msg_11,node3,node0,315,31000,,,,,,,,1,57.666666666666664,56.666666666666664,0,55.25,8,8,5,2
msg_12,node2,node4,315,36000,36057.0,57.0,,,,60.0,58.5,1,,52.0,0,56.125,6,6,5,2
msg_13,node3,node1,315,36000,,,,,,,,1,52.0,53.333333333333336,0,55.25,8,8,5,2
msg_14,node3,node2,315,41000,,,,,,,,1,59.0,57.333333333333336,0,55.25,8,8,5,2
msg_15,node4,node0,315,41000,41054.0,54.0,,,,,53.666666666666664,1,57.666666666666664,58.0,0,56.22222222222222,7,7,5,2
msg_16,node3,node4,315,46000,,,,,,,,1,52.333333333333336,53.666666666666664,1,55.25,8,8,5,2
msg_17,node4,node1,315,46000,46048.0,48.0,,,,54.0,53.666666666666664,1,52.0,56.0,0,56.0,8,8,5,2
msg_18,node4,node2,315,51000,51055.0,55.0,,,,51.0,53.666666666666664,1,59.0,58.5,0,55.27272727272727,8,8,5,1
msg_19,node4,node3,315,56000,,,,,,52.333333333333336,53.666666666666664,1,,,0,55.25,8,8,5,1
