msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,223,60000,60002.0,2.0,,,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,223,60000,60002.0,2.0,,,,2.0,,4,,,0,2.0,3,3,5,4
msg_2,node4,node2,223,60000,60002.0,2.0,,,,2.0,,4,,,0,2.0,3,3,5,4
msg_3,node4,node3,223,60000,60002.0,2.0,,,,2.0,,4,,,0,2.0,1,1,5,4
msg_4,node4,node0,223,120000,120001.0,1.0,,,,2.0,,4,,2.0,0,2.0,4,4,5,4
msg_5,node4,node1,223,120000,120001.0,1.0,,,,2.0,,4,,2.0,0,2.0,4,4,5,4
msg_6,node4,node2,223,120000,120002.0,2.0,,,,1.6666666666666667,,4,,2.0,0,1.6666666666666667,2,2,5,4
msg_7,node4,node3,223,120000,120002.0,2.0,,,,1.7142857142857142,,4,,2.0,0,1.7142857142857142,1,1,5,4
msg_8,node4,node0,223,180000,180001.0,1.0,,,,1.75,,4,,1.5,0,1.75,4,4,5,4
msg_9,node4,node1,223,180000,180001.0,1.0,,,,1.75,,4,,1.5,0,1.75,4,4,5,4
msg_10,node4,node2,224,180000,180002.0,2.0,,,,1.6,,4,,2.0,0,1.6,2,2,5,4
msg_11,node4,node3,224,180000,180002.0,2.0,,,,1.6363636363636365,,4,,2.0,0,1.6363636363636365,1,1,5,4
msg_12,node4,node0,224,240000,240001.0,1.0,,,,1.6666666666666667,,4,,1.3333333333333333,0,1.6666666666666667,4,4,5,4
msg_13,node4,node1,224,240000,240001.0,1.0,,,,1.6153846153846154,,4,,1.3333333333333333,0,1.6153846153846154,3,3,5,4
msg_14,node4,node2,224,240000,240002.0,2.0,,,,1.5714285714285714,,4,,2.0,0,1.5714285714285714,2,2,5,4
msg_15,node4,node3,224,240000,240002.0,2.0,,,,1.5714285714285714,,4,,2.0,0,1.5714285714285714,2,2,5,4
msg_16,node4,node0,224,300000,300001.0,1.0,,,,1.625,,4,,1.25,0,1.625,4,4,5,4
msg_17,node4,node1,224,300000,300001.0,1.0,,,,1.625,,4,,1.25,0,1.625,4,4,5,4
msg_18,node4,node2,224,300000,300002.0,2.0,,,,1.5555555555555556,,4,,2.0,0,1.5555555555555556,2,2,5,4
