msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,223,1000,1048,48,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,223,2000,2053,53,,,,48.0,,1,,,0,48.0,1,1,3,1
msg_2,node0,node3,223,3000,3053,53,,,,50.5,,1,,,0,50.5,1,1,4,1
msg_3,node0,node4,223,4000,4046,46,,,,51.333333333333336,,1,,,0,51.333333333333336,1,1,5,1
msg_4,node0,node5,223,5000,5047,47,,,,50.0,,1,,,0,50.0,1,1,6,1
msg_5,node0,node6,223,6000,6047,47,,,,49.4,,1,,,0,49.4,1,1,7,1
msg_6,node0,node7,223,7000,7047,47,,,,49.0,,1,,,0,49.0,1,1,8,1
msg_7,node0,node8,223,8000,8047,47,,,,48.714285714285715,,1,,,0,48.714285714285715,1,1,9,1
msg_8,node0,node9,223,9000,9047,47,,,,48.5,,1,,,0,48.5,1,1,10,1
msg_9,node1,node0,223,11000,11047,47,,,,,48.0,1,48.333333333333336,,0,48.333333333333336,1,1,10,1
msg_10,node1,node2,223,12000,12053,53,,,,47.0,48.0,1,,53.0,0,48.2,1,1,10,1
msg_11,node1,node3,223,13000,13053,53,,,,50.0,48.0,1,,53.0,0,48.63636363636363,1,1,10,1
msg_12,node1,node4,223,14000,14047,47,,,,51.0,48.0,1,,46.0,0,49.0,1,1,10,1
msg_13,node1,node5,223,15000,15047,47,,,,50.0,48.0,1,,47.0,0,48.84615384615385,1,1,10,1
msg_14,node1,node6,223,16000,16047,47,,,,49.4,48.0,1,,47.0,0,48.714285714285715,1,1,10,1
msg_15,node1,node7,223,17000,17047,47,,,,49.0,48.0,1,,47.0,0,48.6,1,1,10,1
msg_16,node1,node8,223,18000,18047,47,,,,48.714285714285715,48.0,1,,47.0,0,48.5,1,1,10,1
msg_17,node1,node9,223,19000,19047,47,,,,48.5,48.0,1,,47.0,0,48.411764705882355,1,1,10,1
