msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,415,360000,360053.0,53.0,,,,,,1,,,0,,4,4,5,4
msg_1,node2,node0,415,360000,360064.0,64.0,,,,,,1,,53.0,0,53.0,3,3,5,4
msg_2,node3,node0,415,360000,,,,,,,,1,56.15384615384615,28855.91379310345,0,23582.718309859156,22,3,5,4
msg_3,node4,node0,415,360000,360058.0,58.0,,,,,,1,,53.0,0,53.0,3,3,5,4
msg_4,node1,node0,415,720000,720055.0,55.0,,,,53.0,,1,,58.333333333333336,0,58.333333333333336,5,4,5,4
msg_5,node2,node0,415,720000,778272.0,58272.0,,,,64.0,,1,,11699.4,0,11699.4,3,2,5,4
msg_6,node3,node0,415,720000,,,,,,,,1,56.15384615384615,28855.91379310345,0,23582.718309859156,22,3,5,4
msg_7,node4,node0,415,720000,778267.0,58267.0,,,,58.0,,1,,57.5,0,57.5,4,3,5,4
msg_8,node0,node4,415,838267,838322.0,55.0,,,,,19461.5,1,29162.5,,0,19461.5,4,3,5,1
msg_9,node0,node2,415,838272,838333.0,61.0,,,,,19461.5,1,29168.0,,0,19461.5,4,3,5,1
msg_10,node1,node0,415,1080000,1080055.0,55.0,,,,54.0,,1,58.0,19461.5,0,14610.625,6,4,5,4
msg_11,node2,node0,415,1080000,1116931.0,36931.0,,,,29168.0,61.0,1,58.0,19218.75,0,15386.6,4,2,5,4
msg_12,node3,node0,415,1080000,,,,,,,,1,56.15384615384615,28855.91379310345,0,23582.718309859156,22,3,5,4
msg_13,node4,node0,415,1080000,1116926.0,36926.0,,,,29162.5,55.0,1,58.0,16689.14285714286,0,12993.333333333334,5,3,5,4
msg_14,node0,node1,415,1140055,1140110.0,55.0,,,,58.0,21186.777777777777,1,54.333333333333336,,0,17345.18181818182,4,2,5,1
msg_15,node0,node4,415,1176926,1176980.0,54.0,,,,57.0,21186.777777777777,1,31750.333333333332,55.0,0,15904.333333333334,4,2,5,1
msg_16,node1,node0,415,1440000,1440055.0,55.0,,,,54.333333333333336,55.0,1,56.25,21186.777777777777,0,14685.076923076924,7,4,5,4
