msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node1_0,node1,node0,100,12000,12040,40
node2_0,node2,node0,100,12000,12040,40
node3_0,node3,node0,100,12000,12040,40
node4_0,node4,node0,100,12000,12040,40
node5_0,node5,node0,100,12000,12040,40
node6_0,node6,node0,100,12000,12040,40
node7_0,node7,node0,100,12000,12040,40
node8_0,node8,node0,100,12000,12040,40
node9_0,node9,node0,100,12000,12040,40
node1_1,node1,node0,100,24000,24040,40
node2_1,node2,node0,100,24000,24040,40
node3_1,node3,node0,100,24000,24040,40
node4_1,node4,node0,100,24000,24040,40
node5_1,node5,node0,100,24000,24040,40
node6_1,node6,node0,100,24000,24040,40
node7_1,node7,node0,100,24000,24040,40
node8_1,node8,node0,100,24000,24040,40
node9_1,node9,node0,100,24000,24040,40
node1_2,node1,node0,100,36000,36040,40
node2_2,node2,node0,100,36000,36040,40
node3_2,node3,node0,100,36000,36040,40
node4_2,node4,node0,100,36000,36040,40
node5_2,node5,node0,100,36000,36040,40
node6_2,node6,node0,100,36000,36040,40
node7_2,node7,node0,100,36000,36040,40
node8_2,node8,node0,100,36000,36040,40
node9_2,node9,node0,100,36000,36040,40
