msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node1_0,node1,node0,100,12000,12016,16
node2_0,node2,node0,100,12000,12017,17
node3_0,node3,node0,100,12000,12016,16
node4_0,node4,node0,100,12000,12016,16
node1_1,node1,node0,100,24000,24016,16
node2_1,node2,node0,100,24000,24016,16
node3_1,node3,node0,100,24000,24017,17
node4_1,node4,node0,100,24000,24016,16
node1_2,node1,node0,100,36000,36015,15
node2_2,node2,node0,100,36000,36017,17
node3_2,node3,node0,100,36000,36016,16
node4_2,node4,node0,100,36000,36016,16
node0_0,node0,node4,100,42016,42032,16
node0_1,node0,node2,100,42032,42048,16
node1_3,node1,node0,100,48000,48017,17
node2_3,node2,node0,100,48000,48017,17
node3_3,node3,node0,100,48000,48015,15
node4_3,node4,node0,100,48000,48015,15
node0_2,node0,node1,100,54016,54032,16
node0_3,node0,node4,100,54016,54032,16
node0_4,node0,node3,100,54032,54049,17
node1_4,node1,node0,100,60000,60016,16
node2_4,node2,node0,100,60000,60015,15
node3_4,node3,node0,100,60000,60016,16
node4_4,node4,node0,100,60000,60017,17
node0_5,node0,node3,100,66016,66031,15
node0_6,node0,node4,100,66016,66032,16
node0_7,node0,node2,100,66031,66047,16
node1_5,node1,node0,100,72000,72016,16
node2_5,node2,node0,100,72000,72017,17
node3_5,node3,node0,100,72000,72016,16
node4_5,node4,node0,100,72000,72016,16
node0_8,node0,node3,100,78015,78031,16
node0_9,node0,node4,100,78015,78030,15
node0_10,node0,node1,100,78030,78047,17
node0_11,node0,node2,100,78030,78047,17
node1_6,node1,node0,100,84000,84017,17
node2_6,node2,node0,100,84000,84016,16
node3_6,node3,node0,100,84000,84017,17
node4_6,node4,node0,100,84000,84016,16
node0_12,node0,node2,100,90015,90032,17
node0_13,node0,node3,100,90032,90047,15
node0_14,node0,node4,100,90032,90048,16
node1_7,node1,node0,100,96000,96015,15
node2_7,node2,node0,100,96000,96015,15
node3_7,node3,node0,100,96000,96016,16
node4_7,node4,node0,100,96000,96017,17
node0_15,node0,node1,100,102016,102031,15
node0_16,node0,node3,100,102016,102032,16
node0_17,node0,node4,100,102016,102032,16
node1_8,node1,node0,100,108000,108017,17
node2_8,node2,node0,100,108000,108016,16
node3_8,node3,node0,100,108000,108016,16
node4_8,node4,node0,100,108000,108017,17
node0_18,node0,node2,100,114016,114032,16
node0_19,node0,node4,100,114016,114032,16
node0_20,node0,node1,100,114032,114048,16
node0_21,node0,node3,100,114032,114048,16
node1_9,node1,node0,100,120000,120016,16
node2_9,node2,node0,100,120000,120017,17
node3_9,node3,node0,100,120000,120017,17
node4_9,node4,node0,100,120000,120015,15
node0_22,node0,node1,100,126015,126030,15
node0_23,node0,node2,100,126015,126032,17
node0_24,node0,node3,100,126030,126046,16
node1_10,node1,node0,100,132000,132016,16
node2_10,node2,node0,100,132000,132016,16
node3_10,node3,node0,100,132000,132017,17
node4_10,node4,node0,100,132000,132016,16
node0_25,node0,node3,100,138017,138033,16
node0_26,node0,node1,100,138017,138035,18
node0_27,node0,node4,100,138017,138034,17
node1_11,node1,node0,100,144000,144017,17
node2_11,node2,node0,100,144000,144017,17
node3_11,node3,node0,100,144000,144016,16
node4_11,node4,node0,100,144000,144015,15
node0_28,node0,node4,100,150015,150032,17
node0_29,node0,node3,100,150032,150048,16
node1_12,node1,node0,100,156000,156016,16
node2_12,node2,node0,100,156000,156017,17
node3_12,node3,node0,100,156000,156017,17
node4_12,node4,node0,100,156000,156017,17
node0_30,node0,node1,100,162016,162032,16
node0_31,node0,node2,100,162016,162031,15
node0_32,node0,node3,100,162031,162048,17
node1_13,node1,node0,100,168000,168017,17
node2_13,node2,node0,100,168000,168017,17
node3_13,node3,node0,100,168000,168016,16
node4_13,node4,node0,100,168000,168016,16
node0_33,node0,node4,100,174015,174032,17
node0_34,node0,node3,100,174032,174049,17
node0_35,node0,node1,100,174032,174049,17
node0_36,node0,node2,100,174032,174048,16
node1_14,node1,node0,100,180000,180017,17
node2_14,node2,node0,100,180000,180017,17
node3_14,node3,node0,100,180000,180017,17
node4_14,node4,node0,100,180000,180017,17
node0_37,node0,node3,100,186017,186033,16
node0_38,node0,node4,100,186017,186034,17
node1_15,node1,node0,100,192000,192015,15
node2_15,node2,node0,100,192000,192016,16
node3_15,node3,node0,100,192000,192017,17
node4_15,node4,node0,100,192000,192017,17
node0_39,node0,node3,100,198016,198033,17
node0_40,node0,node4,100,198016,198032,16
node0_41,node0,node1,100,198032,198049,17
node0_42,node0,node2,100,198032,198047,15
node1_16,node1,node0,100,204000,204017,17
node2_16,node2,node0,100,204000,204015,15
node3_16,node3,node0,100,204000,204017,17
node4_16,node4,node0,100,204000,204016,16
node0_43,node0,node1,100,210017,210033,16
node0_44,node0,node2,100,210017,210033,16
node0_45,node0,node4,100,210017,210033,16
node1_17,node1,node0,100,216000,216016,16
node2_17,node2,node0,100,216000,216016,16
node3_17,node3,node0,100,216000,216017,17
node4_17,node4,node0,100,216000,216017,17
node0_46,node0,node1,100,222015,222031,16
node0_47,node0,node2,100,222031,222047,16
node1_18,node1,node0,100,228000,228016,16
node2_18,node2,node0,100,228000,228016,16
node3_18,node3,node0,100,228000,228016,16
node4_18,node4,node0,100,228000,228016,16
node0_48,node0,node2,100,234015,234031,16
node0_49,node0,node4,100,234031,234048,17
node0_50,node0,node1,100,234031,234047,16
node0_51,node0,node3,100,234031,234047,16
node1_19,node1,node0,100,240000,240016,16
node2_19,node2,node0,100,240000,240017,17
node3_19,node3,node0,100,240000,240017,17
node4_19,node4,node0,100,240000,240017,17
node0_52,node0,node2,100,246016,246031,15
node0_53,node0,node3,100,246031,246047,16
node1_20,node1,node0,100,252000,252017,17
node2_20,node2,node0,100,252000,252015,15
node3_20,node3,node0,100,252000,252017,17
node4_20,node4,node0,100,252000,252015,15
node0_54,node0,node3,100,258016,258031,15
node0_55,node0,node4,100,258016,258031,15
node1_21,node1,node0,100,264000,264015,15
node2_21,node2,node0,100,264000,264017,17
node3_21,node3,node0,100,264000,264016,16
node4_21,node4,node0,100,264000,264015,15
node0_56,node0,node1,100,270016,270032,16
node0_57,node0,node3,100,270032,270049,17
node1_22,node1,node0,100,276000,276017,17
node2_22,node2,node0,100,276000,276016,16
node3_22,node3,node0,100,276000,276017,17
node4_22,node4,node0,100,276000,276016,16
node0_58,node0,node1,100,282017,282033,16
node0_59,node0,node3,100,282017,282034,17
node1_23,node1,node0,100,288000,288016,16
node2_23,node2,node0,100,288000,288016,16
node3_23,node3,node0,100,288000,288016,16
node4_23,node4,node0,100,288000,288015,15
node0_60,node0,node1,100,294015,294030,15
node0_61,node0,node3,100,294030,294047,17
node0_62,node0,node2,100,294030,294047,17
node1_24,node1,node0,100,300000,300015,15
node2_24,node2,node0,100,300000,300016,16
node3_24,node3,node0,100,300000,300016,16
node4_24,node4,node0,100,300000,300016,16
node0_63,node0,node2,100,306016,306033,17
node0_64,node0,node4,100,306016,306032,16
node1_25,node1,node0,100,312000,312016,16
node2_25,node2,node0,100,312000,312016,16
node3_25,node3,node0,100,312000,312015,15
node4_25,node4,node0,100,312000,312017,17
node0_65,node0,node4,100,318015,318032,17
node0_66,node0,node1,100,318032,318048,16
node0_67,node0,node2,100,318032,318047,15
node0_68,node0,node3,100,318032,318049,17
node1_26,node1,node0,100,324000,324016,16
node2_26,node2,node0,100,324000,324016,16
node3_26,node3,node0,100,324000,324016,16
