msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node1_0,node1,node0,100,12000,12004,4
node2_0,node2,node0,100,12000,12003,3
node3_0,node3,node0,100,12000,12003,3
node4_0,node4,node0,100,12000,12004,4
node1_1,node1,node0,100,24000,24003,3
node2_1,node2,node0,100,24000,24004,4
node3_1,node3,node0,100,24000,24004,4
node4_1,node4,node0,100,24000,24003,3
node1_2,node1,node0,100,36000,36004,4
node2_2,node2,node0,100,36000,36003,3
node3_2,node3,node0,100,36000,36004,4
node4_2,node4,node0,100,36000,36004,4
node0_0,node0,node3,100,42003,42007,4
node0_1,node0,node1,100,42007,42011,4
node0_2,node0,node4,100,42007,42011,4
node1_3,node1,node0,100,48000,48003,3
node2_3,node2,node0,100,48000,48003,3
node3_3,node3,node0,100,48000,48003,3
node4_3,node4,node0,100,48000,48004,4
node0_3,node0,node4,100,54003,54006,3
node0_4,node0,node2,100,54006,54010,4
