msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node1_0,node1,node0,100,12000,12015,15
node2_0,node2,node0,100,12000,12016,16
node3_0,node3,node0,100,12000,12016,16
node4_0,node4,node0,100,12000,12015,15
node5_0,node5,node0,100,12000,12016,16
node6_0,node6,node0,100,12000,12015,15
node7_0,node7,node0,100,12000,12015,15
node8_0,node8,node0,100,12000,12016,16
node9_0,node9,node0,100,12000,12015,15
node1_1,node1,node0,100,24000,24017,17
node2_1,node2,node0,100,24000,24016,16
node3_1,node3,node0,100,24000,24015,15
node4_1,node4,node0,100,24000,24017,17
node5_1,node5,node0,100,24000,24017,17
node6_1,node6,node0,100,24000,24016,16
node7_1,node7,node0,100,24000,24016,16
node8_1,node8,node0,100,24000,24016,16
node9_1,node9,node0,100,24000,24017,17
node1_2,node1,node0,100,36000,36015,15
node2_2,node2,node0,100,36000,36017,17
node3_2,node3,node0,100,36000,36016,16
node4_2,node4,node0,100,36000,36016,16
node5_2,node5,node0,100,36000,36016,16
node6_2,node6,node0,100,36000,36016,16
node7_2,node7,node0,100,36000,36016,16
node8_2,node8,node0,100,36000,36015,15
node9_2,node9,node0,100,36000,36015,15
node0_0,node0,node1,100,42015,42032,17
node0_1,node0,node4,100,42015,42031,16
node0_2,node0,node6,100,42015,42030,15
node0_3,node0,node7,100,42015,42030,15
node0_4,node0,node9,100,42015,42032,17
node0_5,node0,node2,100,42030,42046,16
node0_6,node0,node3,100,42030,42047,17
node0_7,node0,node5,100,42030,42046,16
node0_8,node0,node8,100,42030,42045,15
node1_3,node1,node0,100,48000,48017,17
node2_3,node2,node0,100,48000,48015,15
node3_3,node3,node0,100,48000,48017,17
node4_3,node4,node0,100,48000,48016,16
node5_3,node5,node0,100,48000,48016,16
node6_3,node6,node0,100,48000,48017,17
node7_3,node7,node0,100,48000,48017,17
node8_3,node8,node0,100,48000,48017,17
node9_3,node9,node0,100,48000,48017,17
node0_9,node0,node3,100,54015,54031,16
node0_10,node0,node6,100,54031,54048,17
node0_11,node0,node7,100,54031,54047,16
node0_12,node0,node1,100,54031,54047,16
node0_13,node0,node4,100,54031,54048,17
node0_14,node0,node5,100,54031,54046,15
node0_15,node0,node9,100,54031,54047,16
node1_4,node1,node0,100,60000,60016,16
node2_4,node2,node0,100,60000,60016,16
node3_4,node3,node0,100,60000,60016,16
node4_4,node4,node0,100,60000,60016,16
node5_4,node5,node0,100,60000,60017,17
node6_4,node6,node0,100,60000,60015,15
node7_4,node7,node0,100,60000,60016,16
node8_4,node8,node0,100,60000,60017,17
node9_4,node9,node0,100,60000,60016,16
node0_16,node0,node1,100,66015,66032,17
node0_17,node0,node9,100,66015,66031,16
node0_18,node0,node3,100,66031,66048,17
node0_19,node0,node5,100,66031,66047,16
node0_20,node0,node2,100,66031,66047,16
node1_5,node1,node0,100,72000,72017,17
node2_5,node2,node0,100,72000,72017,17
node3_5,node3,node0,100,72000,72016,16
node4_5,node4,node0,100,72000,72017,17
node5_5,node5,node0,100,72000,72016,16
node6_5,node6,node0,100,72000,72015,15
node7_5,node7,node0,100,72000,72017,17
node8_5,node8,node0,100,72000,72017,17
node9_5,node9,node0,100,72000,72015,15
node0_21,node0,node2,100,78015,78031,16
node0_22,node0,node4,100,78031,78047,16
node0_23,node0,node1,100,78031,78048,17
node0_24,node0,node7,100,78031,78047,16
node0_25,node0,node9,100,78031,78047,16
node1_6,node1,node0,100,84000,84015,15
node2_6,node2,node0,100,84000,84015,15
node3_6,node3,node0,100,84000,84015,15
node4_6,node4,node0,100,84000,84017,17
node5_6,node5,node0,100,84000,84015,15
node6_6,node6,node0,100,84000,84017,17
node7_6,node7,node0,100,84000,84017,17
node8_6,node8,node0,100,84000,84017,17
node9_6,node9,node0,100,84000,84016,16
node0_26,node0,node6,100,90015,90030,15
node0_27,node0,node1,100,90030,90046,16
node0_28,node0,node2,100,90030,90046,16
node0_29,node0,node3,100,90030,90046,16
node0_30,node0,node4,100,90030,90047,17
node0_31,node0,node7,100,90030,90045,15
node0_32,node0,node5,100,90030,90047,17
node0_33,node0,node8,100,90030,90046,16
node1_7,node1,node0,100,96000,96015,15
node2_7,node2,node0,100,96000,96016,16
node3_7,node3,node0,100,96000,96017,17
node4_7,node4,node0,100,96000,96016,16
