msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node0_0,node0,node1,100,1881,1885,4
node0_1,node0,node2,100,1881,1885,4
node0_2,node0,node3,100,1881,1886,5
node0_3,node0,node4,100,1881,1886,5
node0_4,node0,node1,100,3324,3328,4
node0_5,node0,node2,100,3324,3328,4
node0_6,node0,node3,100,3324,3328,4
node0_7,node0,node4,100,3324,3328,4
node0_8,node0,node1,100,3618,3622,4
node0_9,node0,node2,100,3618,3622,4
node0_10,node0,node3,100,3618,3622,4
node0_11,node0,node4,100,3618,3621,3
node0_12,node0,node1,100,4302,4305,3
node0_13,node0,node2,100,4302,4305,3
node0_14,node0,node3,100,4302,4306,4
node0_15,node0,node4,100,4302,4305,3
node0_16,node0,node1,100,4899,4902,3
node0_17,node0,node2,100,4899,4902,3
node0_18,node0,node3,100,4899,4903,4
node0_19,node0,node4,100,4899,4902,3
node0_20,node0,node1,100,5953,5956,3
node0_21,node0,node2,100,5953,5957,4
node0_22,node0,node3,100,5953,5956,3
node0_23,node0,node4,100,5953,5957,4
node0_24,node0,node1,100,7508,7512,4
node0_25,node0,node2,100,7508,7511,3
node0_26,node0,node3,100,7508,7512,4
node0_27,node0,node4,100,7508,7511,3
node0_28,node0,node1,100,7607,7612,5
node0_29,node0,node2,100,7607,7612,5
node0_30,node0,node3,100,7607,7612,5
node0_31,node0,node4,100,7607,7612,5
node0_32,node0,node1,100,7635,7639,4
node0_33,node0,node2,100,7635,7639,4
node0_34,node0,node3,100,7635,7639,4
node0_35,node0,node4,100,7635,7639,4
node0_36,node0,node1,100,9442,9447,5
node0_37,node0,node2,100,9442,9446,4
node0_38,node0,node3,100,9442,9447,5
node0_39,node0,node4,100,9442,9447,5
node0_40,node0,node1,100,10009,10013,4
node0_41,node0,node2,100,10009,10014,5
node0_42,node0,node3,100,10009,10014,5
node0_43,node0,node4,100,10009,10014,5
node0_44,node0,node1,100,11445,11449,4
node0_45,node0,node2,100,11445,11448,3
node0_46,node0,node3,100,11445,11448,3
node0_47,node0,node4,100,11445,11449,4
node0_48,node0,node1,100,11448,11452,4
node0_49,node0,node2,100,11448,11451,3
node0_50,node0,node3,100,11448,11451,3
node0_51,node0,node4,100,11448,11452,4
node0_52,node0,node1,100,12037,12040,3
node0_53,node0,node2,100,12037,12041,4
node0_54,node0,node3,100,12037,12041,4
node0_55,node0,node4,100,12037,12041,4
node0_56,node0,node1,100,13316,13321,5
node0_57,node0,node2,100,13316,13320,4
node0_58,node0,node3,100,13316,13321,5
node0_59,node0,node4,100,13316,13320,4
node0_60,node0,node1,100,13575,13578,3
node0_61,node0,node2,100,13575,13578,3
node0_62,node0,node3,100,13575,13578,3
node0_63,node0,node4,100,13575,13578,3
node0_64,node0,node1,100,16481,16485,4
node0_65,node0,node2,100,16481,16486,5
node0_66,node0,node3,100,16481,16485,4
node0_67,node0,node4,100,16481,16485,4
node0_68,node0,node1,100,18798,18802,4
node0_69,node0,node2,100,18798,18803,5
node0_70,node0,node3,100,18798,18803,5
node0_71,node0,node4,100,18798,18803,5
node0_72,node0,node1,100,18829,18833,4
node0_73,node0,node2,100,18829,18834,5
node0_74,node0,node3,100,18829,18833,4
node0_75,node0,node4,100,18829,18834,5
node0_76,node0,node1,100,18854,18858,4
node0_77,node0,node2,100,18854,18858,4
node0_78,node0,node3,100,18854,18857,3
node0_79,node0,node4,100,18854,18857,3
node0_80,node0,node1,100,19634,19638,4
node0_81,node0,node2,100,19634,19637,3
node0_82,node0,node3,100,19634,19638,4
node0_83,node0,node4,100,19634,19638,4
node0_84,node0,node1,100,22433,22436,3
node0_85,node0,node2,100,22433,22437,4
node0_86,node0,node3,100,22433,22436,3
node0_87,node0,node4,100,22433,22437,4
node0_88,node0,node1,100,22913,22916,3
node0_89,node0,node2,100,22913,22917,4
node0_90,node0,node3,100,22913,22917,4
node0_91,node0,node4,100,22913,22916,3
node0_92,node0,node1,100,23157,23160,3
node0_93,node0,node2,100,23157,23161,4
node0_94,node0,node3,100,23157,23160,3
node0_95,node0,node4,100,23157,23161,4
node0_96,node0,node1,100,23706,23711,5
node0_97,node0,node2,100,23706,23710,4
node0_98,node0,node3,100,23706,23711,5
node0_99,node0,node4,100,23706,23711,5
node0_100,node0,node1,100,23735,23739,4
node0_101,node0,node2,100,23735,23739,4
node0_102,node0,node3,100,23735,23738,3
node0_103,node0,node4,100,23735,23739,4
node0_104,node0,node1,100,23986,23991,5
node0_105,node0,node2,100,23986,23991,5
node0_106,node0,node3,100,23986,23991,5
node0_107,node0,node4,100,23986,23990,4
node0_108,node0,node1,100,24562,24565,3
node0_109,node0,node2,100,24562,24566,4
node0_110,node0,node3,100,24562,24565,3
node0_111,node0,node4,100,24562,24566,4
node0_112,node0,node1,100,25247,25251,4
node0_113,node0,node2,100,25247,25251,4
node0_114,node0,node3,100,25247,25252,5
node0_115,node0,node4,100,25247,25252,5
node0_116,node0,node1,100,25512,25515,3
node0_117,node0,node2,100,25512,25516,4
node0_118,node0,node3,100,25512,25516,4
node0_119,node0,node4,100,25512,25515,3
node0_120,node0,node1,100,25775,25780,5
node0_121,node0,node2,100,25775,25779,4
node0_122,node0,node3,100,25775,25779,4
node0_123,node0,node4,100,25775,25780,5
node0_124,node0,node1,100,26022,26026,4
node0_125,node0,node2,100,26022,26026,4
node0_126,node0,node3,100,26022,26027,5
node0_127,node0,node4,100,26022,26027,5
node0_128,node0,node1,100,26637,26640,3
node0_129,node0,node2,100,26637,26640,3
node0_130,node0,node3,100,26637,26640,3
node0_131,node0,node4,100,26637,26641,4
node0_132,node0,node1,100,26979,26983,4
node0_133,node0,node2,100,26979,26982,3
node0_134,node0,node3,100,26979,26982,3
node0_135,node0,node4,100,26979,26982,3
node0_136,node0,node1,100,27001,27005,4
node0_137,node0,node2,100,27001,27006,5
node0_138,node0,node3,100,27001,27005,4
node0_139,node0,node4,100,27001,27005,4
node0_140,node0,node1,100,28819,28824,5
node0_141,node0,node2,100,28819,28823,4
node0_142,node0,node3,100,28819,28824,5
node0_143,node0,node4,100,28819,28823,4
node0_144,node0,node1,100,29631,29635,4
node0_145,node0,node2,100,29631,29635,4
node0_146,node0,node3,100,29631,29635,4
node0_147,node0,node4,100,29631,29635,4
node0_148,node0,node1,100,30660,30664,4
node0_149,node0,node2,100,30660,30664,4
node0_150,node0,node3,100,30660,30665,5
node0_151,node0,node4,100,30660,30665,5
node0_152,node0,node1,100,30865,30869,4
node0_153,node0,node2,100,30865,30868,3
node0_154,node0,node3,100,30865,30868,3
node0_155,node0,node4,100,30865,30868,3
node0_156,node0,node1,100,35764,35768,4
node0_157,node0,node2,100,35764,35768,4
node0_158,node0,node3,100,35764,35768,4
node0_159,node0,node4,100,35764,35768,4
node0_160,node0,node1,100,37730,37734,4
node0_161,node0,node2,100,37730,37735,5
node0_162,node0,node3,100,37730,37734,4
node0_163,node0,node4,100,37730,37734,4
node0_164,node0,node1,100,37858,37861,3
node0_165,node0,node2,100,37858,37861,3
node0_166,node0,node3,100,37858,37862,4
node0_167,node0,node4,100,37858,37862,4
node0_168,node0,node1,100,38263,38268,5
node0_169,node0,node2,100,38263,38267,4
node0_170,node0,node3,100,38263,38268,5
node0_171,node0,node4,100,38263,38267,4
node0_172,node0,node1,100,39541,39544,3
node0_173,node0,node2,100,39541,39545,4
node0_174,node0,node3,100,39541,39545,4
node0_175,node0,node4,100,39541,39545,4
node0_176,node0,node1,100,40783,40786,3
node0_177,node0,node2,100,40783,40787,4
node0_178,node0,node3,100,40783,40787,4
node0_179,node0,node4,100,40783,40787,4
node0_180,node0,node1,100,43539,43543,4
node0_181,node0,node2,100,43539,43544,5
node0_182,node0,node3,100,43539,43543,4
node0_183,node0,node4,100,43539,43544,5
node0_184,node0,node1,100,44087,44090,3
node0_185,node0,node2,100,44087,44091,4
node0_186,node0,node3,100,44087,44091,4
node0_187,node0,node4,100,44087,44090,3
node0_188,node0,node1,100,45860,45864,4
node0_189,node0,node2,100,45860,45864,4
node0_190,node0,node3,100,45860,45865,5
node0_191,node0,node4,100,45860,45865,5
node0_192,node0,node1,100,46969,46972,3
node0_193,node0,node2,100,46969,46973,4
node0_194,node0,node3,100,46969,46973,4
node0_195,node0,node4,100,46969,46972,3
node0_196,node0,node1,100,47331,47335,4
node0_197,node0,node2,100,47331,47335,4
node0_198,node0,node3,100,47331,47336,5
node0_199,node0,node4,100,47331,47335,4
node0_200,node0,node1,100,48216,48220,4
node0_201,node0,node2,100,48216,48220,4
node0_202,node0,node3,100,48216,48220,4
node0_203,node0,node4,100,48216,48219,3
node0_204,node0,node1,100,50357,50360,3
node0_205,node0,node2,100,50357,50361,4
node0_206,node0,node3,100,50357,50361,4
node0_207,node0,node4,100,50357,50361,4
node0_208,node0,node1,100,52230,52234,4
node0_209,node0,node2,100,52230,52234,4
node0_210,node0,node3,100,52230,52234,4
node0_211,node0,node4,100,52230,52235,5
node0_212,node0,node1,100,52933,52936,3
node0_213,node0,node2,100,52933,52937,4
node0_214,node0,node3,100,52933,52937,4
node0_215,node0,node4,100,52933,52936,3
node0_216,node0,node1,100,53822,53826,4
node0_217,node0,node2,100,53822,53826,4
node0_218,node0,node3,100,53822,53826,4
node0_219,node0,node4,100,53822,53826,4
node0_220,node0,node1,100,53858,53862,4
node0_221,node0,node2,100,53858,53863,5
node0_222,node0,node3,100,53858,53863,5
node0_223,node0,node4,100,53858,53863,5
node0_224,node0,node1,100,54136,54140,4
