msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,315,145,203.0,58.0,50.0,60,55.0,39.8,,49,,,0,39.8,4,4,50,49
msg_1,node0,node2,315,145,199.0,54.0,50.0,62,53.0,37.43589743589744,,49,,,0,37.43589743589744,10,10,50,49
msg_2,node0,node3,315,145,197.0,52.0,50.0,54,52.0,35.74285714285714,,49,,,0,35.74285714285714,14,14,50,49
msg_3,node0,node4,315,145,194.0,49.0,46.0,67,48.0,33.935483870967744,,49,,,0,33.935483870967744,18,18,50,49
msg_4,node0,node5,315,145,168.0,23.0,19.0,19,19.0,20.5,,49,,,0,20.5,45,45,50,49
msg_5,node0,node6,315,145,164.0,19.0,,19,,,,49,,,0,,49,49,50,49
msg_6,node0,node7,315,145,180.0,35.0,32.0,40,33.0,26.5,,49,,,0,26.5,33,33,50,49
msg_7,node0,node8,315,145,204.0,59.0,50.0,59,56.0,40.57446808510638,,49,,,0,40.57446808510638,2,2,50,49
msg_8,node0,node9,315,145,175.0,30.0,26.0,40,28.0,24.0,,49,,,0,24.0,38,38,50,49
msg_9,node0,node10,316,145,202.0,57.0,50.0,62,55.0,39.40909090909091,,49,,,0,39.40909090909091,5,5,50,49
msg_10,node0,node11,317,145,192.0,47.0,46.0,41,43.0,32.5,,49,,,0,32.5,21,21,50,49
msg_11,node0,node12,317,145,191.0,46.0,41.0,41,41.0,32.0,,49,,,0,32.0,22,22,50,49
msg_12,node0,node13,317,145,188.0,43.0,41.0,42,41.0,30.5,,49,,,0,30.5,25,25,50,49
msg_13,node0,node14,317,145,196.0,51.0,46.0,54,50.0,35.294117647058826,,49,,,0,35.294117647058826,15,15,50,49
msg_14,node0,node15,317,145,170.0,25.0,22.0,40,28.0,21.5,,49,,,0,21.5,43,43,50,49
msg_15,node0,node16,317,145,199.0,54.0,50.0,62,53.0,37.43589743589744,,49,,,0,37.43589743589744,10,10,50,49
msg_16,node0,node17,317,145,182.0,37.0,35.0,41,36.0,27.5,,49,,,0,27.5,31,31,50,49
msg_17,node0,node18,317,145,187.0,42.0,38.0,42,40.0,30.0,,49,,,0,30.0,26,26,50,49
msg_18,node0,node19,317,145,176.0,31.0,29.0,40,31.0,24.5,,49,,,0,24.5,37,37,50,49
msg_19,node0,node20,317,145,173.0,28.0,26.0,40,28.0,23.0,,49,,,0,23.0,40,40,50,49
msg_20,node0,node21,317,145,197.0,52.0,50.0,54,52.0,35.74285714285714,,49,,,0,35.74285714285714,14,14,50,49
msg_21,node0,node22,317,145,197.0,52.0,50.0,54,52.0,36.62162162162162,,49,,,0,36.62162162162162,12,12,50,49
msg_22,node0,node23,317,145,194.0,49.0,46.0,51,46.0,34.40625,,49,,,0,34.40625,17,17,50,49
