msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,8,1000,1053,53
node4_1,node4,node1,8,1000,1059,59
node4_2,node4,node2,8,1000,1070,70
node4_3,node4,node3,8,1000,1081,81
node4_4,node4,node0,8,2000,2053,53
node4_5,node4,node1,8,2000,2059,59
node4_6,node4,node2,8,2000,2070,70
node4_7,node4,node3,8,2000,2081,81
node4_8,node4,node0,8,3000,3052,52
node4_9,node4,node1,8,3000,3058,58
node4_10,node4,node2,8,3000,3069,69
node4_11,node4,node3,8,3000,3080,80
node4_12,node4,node0,8,4000,4053,53
node4_13,node4,node1,8,4000,4059,59
node4_14,node4,node2,8,4000,4070,70
node4_15,node4,node3,8,4000,4081,81
node4_16,node4,node0,8,5000,5052,52
node4_17,node4,node1,8,5000,5058,58
node4_18,node4,node2,8,5000,5069,69
node4_19,node4,node3,8,5000,5080,80
node4_20,node4,node0,8,6000,6053,53
node4_21,node4,node1,8,6000,6059,59
node4_22,node4,node2,8,6000,6070,70
node4_23,node4,node3,8,6000,6081,81
node4_24,node4,node0,8,7000,7053,53
node4_25,node4,node1,8,7000,7059,59
node4_26,node4,node2,8,7000,7070,70
node4_27,node4,node3,8,7000,7081,81
node4_28,node4,node0,8,8000,8052,52
node4_29,node4,node1,8,8000,8058,58
node4_30,node4,node2,8,8000,8069,69
node4_31,node4,node3,8,8000,8080,80
node4_32,node4,node0,8,9000,9052,52
node4_33,node4,node1,8,9000,9058,58
node4_34,node4,node2,8,9000,9069,69
node4_35,node4,node3,8,9000,9080,80
node4_36,node4,node0,8,10000,10052,52
node4_37,node4,node1,8,10000,10058,58
node4_38,node4,node2,8,10000,10069,69
node4_39,node4,node3,8,10000,10080,80
node4_40,node4,node0,8,11000,11052,52
node4_41,node4,node1,8,11000,11058,58
node4_42,node4,node2,8,11000,11069,69
node4_43,node4,node3,8,11000,11080,80
node4_44,node4,node0,8,12000,12052,52
node4_45,node4,node1,8,12000,12058,58
node4_46,node4,node2,8,12000,12069,69
node4_47,node4,node3,8,12000,12080,80
node4_48,node4,node0,8,13000,13052,52
node4_49,node4,node1,8,13000,13058,58
node4_50,node4,node2,8,13000,13069,69
node4_51,node4,node3,8,13000,13080,80
node4_52,node4,node0,8,14000,14052,52
