msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node49_0,node49,node0,8,1000,1001,1
node49_1,node49,node1,8,1000,1001,1
node49_2,node49,node2,8,1000,1001,1
node49_3,node49,node3,8,1000,1001,1
node49_4,node49,node4,8,1000,1001,1
node49_5,node49,node5,8,1000,1001,1
node49_6,node49,node6,8,1000,1001,1
node49_7,node49,node7,8,1000,1001,1
node49_8,node49,node8,8,1000,1001,1
node49_9,node49,node9,8,1000,1001,1
node49_10,node49,node10,8,1000,1001,1
node49_11,node49,node11,8,1000,1001,1
node49_12,node49,node12,8,1000,1001,1
node49_13,node49,node13,8,1000,1001,1
node49_14,node49,node14,8,1000,1001,1
node49_15,node49,node15,8,1000,1001,1
node49_16,node49,node16,8,1000,1001,1
node49_17,node49,node17,8,1000,1001,1
node49_18,node49,node18,8,1000,1001,1
node49_19,node49,node19,8,1000,1001,1
node49_20,node49,node20,8,1000,1001,1
node49_21,node49,node21,8,1000,1001,1
node49_22,node49,node22,8,1000,1001,1
node49_23,node49,node23,8,1000,1001,1
node49_24,node49,node24,8,1000,1001,1
node49_25,node49,node25,8,1000,1001,1
node49_26,node49,node26,8,1000,1001,1
node49_27,node49,node27,8,1000,1001,1
node49_28,node49,node28,8,1000,1001,1
node49_29,node49,node29,8,1000,1001,1
node49_30,node49,node30,8,1000,1001,1
node49_31,node49,node31,8,1000,1001,1
node49_32,node49,node32,8,1000,1001,1
node49_33,node49,node33,8,1000,1001,1
node49_34,node49,node34,8,1000,1001,1
node49_35,node49,node35,8,1000,1001,1
node49_36,node49,node36,8,1000,1002,2
node49_37,node49,node37,8,1000,1002,2
node49_38,node49,node38,8,1000,1002,2
node49_39,node49,node39,8,1000,1002,2
node49_40,node49,node40,8,1000,1002,2
node49_41,node49,node41,8,1000,1002,2
node49_42,node49,node42,8,1000,1002,2
node49_43,node49,node43,8,1000,1002,2
node49_44,node49,node44,8,1000,1002,2
node49_45,node49,node45,8,1000,1002,2
node49_46,node49,node46,8,1000,1002,2
node49_47,node49,node47,8,1000,1002,2
node49_48,node49,node48,8,1000,1002,2
node49_49,node49,node0,8,2000,2001,1
node49_50,node49,node1,8,2000,2001,1
node49_51,node49,node2,8,2000,2001,1
node49_52,node49,node3,8,2000,2001,1
node49_53,node49,node4,8,2000,2001,1
node49_54,node49,node5,8,2000,2001,1
node49_55,node49,node6,8,2000,2001,1
node49_56,node49,node7,8,2000,2001,1
node49_57,node49,node8,8,2000,2001,1
node49_58,node49,node9,8,2000,2001,1
node49_59,node49,node10,8,2000,2001,1
node49_60,node49,node11,8,2000,2001,1
node49_61,node49,node12,8,2000,2001,1
node49_62,node49,node13,8,2000,2001,1
node49_63,node49,node14,8,2000,2001,1
node49_64,node49,node15,8,2000,2001,1
node49_65,node49,node16,8,2000,2001,1
node49_66,node49,node17,8,2000,2001,1
node49_67,node49,node18,8,2000,2001,1
node49_68,node49,node19,8,2000,2001,1
node49_69,node49,node20,8,2000,2001,1
node49_70,node49,node21,8,2000,2001,1
node49_71,node49,node22,8,2000,2001,1
node49_72,node49,node23,8,2000,2001,1
node49_73,node49,node24,8,2000,2001,1
node49_74,node49,node25,8,2000,2001,1
node49_75,node49,node26,8,2000,2001,1
node49_76,node49,node27,8,2000,2001,1
node49_77,node49,node28,8,2000,2001,1
node49_78,node49,node29,8,2000,2001,1
node49_79,node49,node30,8,2000,2001,1
node49_80,node49,node31,8,2000,2001,1
node49_81,node49,node32,8,2000,2001,1
node49_82,node49,node33,8,2000,2001,1
node49_83,node49,node34,8,2000,2001,1
node49_84,node49,node35,8,2000,2001,1
node49_85,node49,node36,8,2000,2001,1
node49_86,node49,node37,8,2000,2001,1
node49_87,node49,node38,8,2000,2001,1
node49_88,node49,node39,8,2000,2002,2
node49_89,node49,node40,8,2000,2002,2
node49_90,node49,node41,8,2000,2002,2
node49_91,node49,node42,8,2000,2002,2
node49_92,node49,node43,8,2000,2002,2
node49_93,node49,node44,8,2000,2002,2
node49_94,node49,node45,8,2000,2002,2
node49_95,node49,node46,8,2000,2002,2
node49_96,node49,node47,8,2000,2002,2
node49_97,node49,node48,8,2000,2002,2
node49_98,node49,node0,8,3000,3001,1
node49_99,node49,node1,8,3000,3001,1
node49_100,node49,node2,8,3000,3001,1
node49_101,node49,node3,8,3000,3001,1
node49_102,node49,node4,8,3000,3001,1
node49_103,node49,node5,8,3000,3001,1
node49_104,node49,node6,8,3000,3001,1
node49_105,node49,node7,8,3000,3001,1
node49_106,node49,node8,8,3000,3001,1
node49_107,node49,node9,8,3000,3001,1
node49_108,node49,node10,8,3000,3001,1
node49_109,node49,node11,8,3000,3001,1
node49_110,node49,node12,8,3000,3001,1
node49_111,node49,node13,8,3000,3001,1
node49_112,node49,node14,8,3000,3001,1
node49_113,node49,node15,8,3000,3001,1
node49_114,node49,node16,8,3000,3001,1
node49_115,node49,node17,8,3000,3001,1
node49_116,node49,node18,8,3000,3001,1
node49_117,node49,node19,8,3000,3001,1
node49_118,node49,node20,8,3000,3001,1
node49_119,node49,node21,8,3000,3001,1
node49_120,node49,node22,8,3000,3001,1
node49_121,node49,node23,8,3000,3001,1
node49_122,node49,node24,8,3000,3001,1
node49_123,node49,node25,8,3000,3001,1
node49_124,node49,node26,8,3000,3001,1
node49_125,node49,node27,8,3000,3001,1
node49_126,node49,node28,8,3000,3001,1
node49_127,node49,node29,8,3000,3001,1
node49_128,node49,node30,8,3000,3001,1
node49_129,node49,node31,8,3000,3001,1
node49_130,node49,node32,8,3000,3001,1
node49_131,node49,node33,8,3000,3001,1
node49_132,node49,node34,8,3000,3002,2
node49_133,node49,node35,8,3000,3002,2
node49_134,node49,node36,8,3000,3002,2
node49_135,node49,node37,8,3000,3002,2
node49_136,node49,node38,8,3000,3002,2
node49_137,node49,node39,8,3000,3002,2
node49_138,node49,node40,8,3000,3002,2
node49_139,node49,node41,8,3000,3002,2
node49_140,node49,node42,8,3000,3002,2
node49_141,node49,node43,8,3000,3002,2
node49_142,node49,node44,8,3000,3002,2
node49_143,node49,node45,8,3000,3002,2
node49_144,node49,node46,8,3000,3002,2
node49_145,node49,node47,8,3000,3002,2
node49_146,node49,node48,8,3000,3002,2
node49_147,node49,node0,8,4000,4001,1
node49_148,node49,node1,8,4000,4001,1
node49_149,node49,node2,8,4000,4001,1
node49_150,node49,node3,8,4000,4001,1
node49_151,node49,node4,8,4000,4001,1
node49_152,node49,node5,8,4000,4001,1
node49_153,node49,node6,8,4000,4001,1
node49_154,node49,node7,8,4000,4001,1
node49_155,node49,node8,8,4000,4001,1
node49_156,node49,node9,8,4000,4001,1
