msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node9,node0,223,145,145.0,0.0,,,,,,9,,,0,,9,9,10,9
msg_1,node9,node1,223,145,146.0,1.0,,,,0.0,,9,,,0,0.0,8,8,10,9
msg_2,node9,node2,223,145,146.0,1.0,,,,0.0,,9,,,0,0.0,8,8,10,9
msg_3,node9,node3,223,145,146.0,1.0,,,,0.6666666666666666,,9,,,0,0.6666666666666666,6,6,10,9
msg_4,node9,node4,223,145,147.0,2.0,,,,1.0,,9,,,0,1.0,2,2,10,9
msg_5,node9,node5,223,145,147.0,2.0,,,,1.0,,9,,,0,1.0,2,2,10,9
msg_6,node9,node6,223,145,146.0,1.0,,,,0.75,,9,,,0,0.75,5,5,10,9
msg_7,node9,node7,223,145,146.0,1.0,,,,0.75,,9,,,0,0.75,5,5,10,9
msg_8,node9,node8,223,145,147.0,2.0,,,,0.8333333333333334,,9,,,0,0.8333333333333334,3,3,10,9
msg_9,node9,node0,223,2025,2025.0,0.0,,,,1.2222222222222223,,9,,0.0,0,1.2222222222222223,9,9,10,9
msg_10,node9,node1,224,2025,2025.0,0.0,,,,1.1,,9,,1.0,0,1.1,8,8,10,9
msg_11,node9,node2,224,2025,2025.0,0.0,,,,1.0,,9,,1.0,0,1.0,7,7,10,9
msg_12,node9,node3,224,2025,2025.0,0.0,,,,1.0,,9,,1.0,0,1.0,7,7,10,9
msg_13,node9,node4,224,2025,2027.0,2.0,,,,0.8125,,9,,2.0,0,0.8125,2,2,10,9
msg_14,node9,node5,224,2025,2027.0,2.0,,,,0.8125,,9,,2.0,0,0.8125,2,2,10,9
msg_15,node9,node6,224,2025,2025.0,0.0,,,,0.8461538461538461,,9,,1.0,0,0.8461538461538461,5,5,10,9
msg_16,node9,node7,224,2025,2025.0,0.0,,,,0.7857142857142857,,9,,1.0,0,0.7857142857142857,4,4,10,9
msg_17,node9,node8,224,2025,2027.0,2.0,,,,0.7857142857142857,,9,,2.0,0,0.7857142857142857,4,4,10,9
msg_18,node9,node0,224,3468,3468.0,0.0,,,,0.9444444444444444,,9,,0.0,0,0.9444444444444444,9,9,10,9
msg_19,node9,node1,224,3468,3469.0,1.0,,,,0.8947368421052632,,9,,0.5,0,0.8947368421052632,8,8,10,9
msg_20,node9,node2,224,3468,3469.0,1.0,,,,0.9,,9,,0.5,0,0.9,7,7,10,9
msg_21,node9,node3,224,3468,3469.0,1.0,,,,0.9,,9,,0.5,0,0.9,7,7,10,9
msg_22,node9,node4,224,3468,3470.0,2.0,,,,0.96,,9,,2.0,0,0.96,2,2,10,9
msg_23,node9,node5,224,3468,3470.0,2.0,,,,1.0,,9,,2.0,0,1.0,1,1,10,9
msg_24,node9,node6,224,3468,3469.0,1.0,,,,0.9090909090909091,,9,,0.5,0,0.9090909090909091,5,5,10,9
msg_25,node9,node7,224,3468,3469.0,1.0,,,,0.9130434782608695,,9,,0.5,0,0.9130434782608695,4,4,10,9
msg_26,node9,node8,224,3468,3470.0,2.0,,,,0.9130434782608695,,9,,2.0,0,0.9130434782608695,4,4,10,9
